payment_id,loan_id,instalment_number,due_date,scheduled_amount,paid_amount,was_late
LP0000000411,LN00000027,15,2022-03-28,22946.82,20240.58,0
LP0000000412,LN00000027,16,2022-04-28,22946.82,22573.66,0
LP0000000413,LN00000027,17,2022-05-28,22946.82,23170.9,0
LP0000000414,LN00000027,18,2022-06-28,22946.82,23722.32,0
LP0000000415,LN00000028,1,2022-12-27,4984.11,4802.61,0
LP0000000416,LN00000028,2,2023-01-27,4984.11,4824.38,0
LP0000000417,LN00000028,3,2023-02-27,4984.11,5149.6,0
LP0000000418,LN00000028,4,2023-03-27,4984.11,5337.03,0
LP0000000419,LN00000028,5,2023-04-27,4984.11,4868.31,0
LP0000000420,LN00000028,6,2023-05-27,4984.11,5626.2,0
LP0000000421,LN00000028,7,2023-06-27,4984.11,3985.26,0
LP0000000422,LN00000028,8,2023-07-27,4984.11,4906.83,0
LP0000000423,LN00000028,9,2023-08-27,4984.11,5145.59,0
LP0000000424,LN00000028,10,2023-09-27,4984.11,4689.29,0
LP0000000425,LN00000028,11,2023-10-27,4984.11,5223.81,0
LP0000000426,LN00000028,12,2023-11-27,4984.11,4270.03,0
LP0000000427,LN00000028,13,2023-12-27,4984.11,4377.68,0
LP0000000428,LN00000028,14,2024-01-27,4984.11,5727.71,0
LP0000000429,LN00000028,15,2024-02-27,4984.11,4892.54,0
LP0000000430,LN00000028,16,2024-03-27,4984.11,5237.34,0
LP0000000431,LN00000028,17,2024-04-27,4984.11,4504.77,0
LP0000000432,LN00000028,18,2024-05-27,4984.11,5125.35,0
LP0000000433,LN00000029,1,2026-05-06,5343.26,5203.96,0
LP0000000434,LN00000029,2,2026-06-06,5343.26,5938.21,0
LP0000000435,LN00000029,3,2026-07-06,5343.26,4736.28,0
LP0000000436,LN00000029,4,2026-08-06,5343.26,5260.53,0
LP0000000437,LN00000030,1,2021-04-28,921.2,995.92,0
LP0000000438,LN00000030,2,2021-05-28,921.2,913.29,0
LP0000000439,LN00000030,3,2021-06-28,921.2,1019.41,0
LP0000000440,LN00000030,4,2021-07-28,921.2,823.62,0
LP0000000441,LN00000030,5,2021-08-28,921.2,835.63,0
LP0000000442,LN00000030,6,2021-09-28,921.2,930.03,0
LP0000000443,LN00000030,7,2021-10-28,921.2,907.07,0
LP0000000444,LN00000030,8,2021-11-28,921.2,878.3,0
LP0000000445,LN00000030,9,2021-12-28,921.2,906.27,0
LP0000000446,LN00000030,10,2022-01-28,921.2,876.67,0
LP0000000447,LN00000030,11,2022-02-28,921.2,962.96,0
LP0000000448,LN00000030,12,2022-03-28,921.2,1013.74,0
LP0000000449,LN00000030,13,2022-04-28,921.2,918.84,0
LP0000000450,LN00000030,14,2022-05-28,921.2,934.99,0
LP0000000451,LN00000030,15,2022-06-28,921.2,841.04,0
LP0000000452,LN00000030,16,2022-07-28,921.2,915.05,0
LP0000000453,LN00000030,17,2022-08-28,921.2,726.98,0
LP0000000454,LN00000030,18,2022-09-28,921.2,936.36,0
LP0000000455,LN00000031,1,2024-10-05,30161.16,29102.08,0
LP0000000456,LN00000031,2,2024-11-05,30161.16,32657.17,0
LP0000000457,LN00000031,3,2024-12-05,30161.16,28395.84,0
LP0000000458,LN00000031,4,2025-01-05,30161.16,26514.72,0
LP0000000459,LN00000031,5,2025-02-05,30161.16,33307.74,0
LP0000000460,LN00000031,6,2025-03-05,30161.16,28872.75,0
LP0000000461,LN00000031,7,2025-04-05,30161.16,25967.43,0
LP0000000462,LN00000031,8,2025-05-05,30161.16,33855.34,0
LP0000000463,LN00000031,9,2025-06-05,30161.16,30777.41,0
LP0000000464,LN00000031,10,2025-07-05,30161.16,28263.25,0
LP0000000465,LN00000031,11,2025-08-05,30161.16,31212.41,0
LP0000000466,LN00000031,12,2025-09-05,30161.16,29576.58,0
LP0000000467,LN00000031,13,2025-10-05,30161.16,26428.73,0
LP0000000468,LN00000031,14,2025-11-05,30161.16,27235.17,0
LP0000000469,LN00000031,15,2025-12-05,30161.16,32801.14,0
LP0000000470,LN00000031,16,2026-01-05,30161.16,30975.83,0
LP0000000471,LN00000031,17,2026-02-05,30161.16,27914.69,0
LP0000000472,LN00000031,18,2026-03-05,30161.16,26568.86,0
LP0000000473,LN00000032,1,2023-04-24,2705.09,3034.27,0
LP0000000474,LN00000032,2,2023-05-24,2705.09,3019.37,0
LP0000000475,LN00000032,3,2023-06-24,2705.09,3068.85,0
LP0000000476,LN00000032,4,2023-07-24,2705.09,2580.57,0
LP0000000477,LN00000032,5,2023-08-24,2705.09,2837.31,0
LP0000000478,LN00000032,6,2023-09-24,2705.09,2682.56,0
LP0000000479,LN00000032,7,2023-10-24,2705.09,2638.62,0
LP0000000480,LN00000032,8,2023-11-24,2705.09,2798.5,0
LP0000000481,LN00000032,9,2023-12-24,2705.09,2670.02,0
LP0000000482,LN00000032,10,2024-01-24,2705.09,2773.47,0
LP0000000483,LN00000032,11,2024-02-24,2705.09,2700.44,0
LP0000000484,LN00000032,12,2024-03-24,2705.09,2750.13,0
LP0000000485,LN00000032,13,2024-04-24,2705.09,2671.27,0
LP0000000486,LN00000032,14,2024-05-24,2705.09,2731.6,0
LP0000000487,LN00000032,15,2024-06-24,2705.09,2439.86,0
LP0000000488,LN00000032,16,2024-07-24,2705.09,2249.4,0
LP0000000489,LN00000032,17,2024-08-24,2705.09,2912.03,0
LP0000000490,LN00000032,18,2024-09-24,2705.09,3025.65,0
LP0000000491,LN00000033,1,2026-06-22,1609.71,1813.1,0
LP0000000492,LN00000033,2,2026-07-22,1609.71,1576.43,0
LP0000000493,LN00000033,3,2026-08-22,1609.71,1544.91,0
LP0000000494,LN00000034,1,2022-01-23,56142.42,19387.62,1
LP0000000495,LN00000034,2,2022-02-23,56142.42,31935.46,1
LP0000000496,LN00000034,3,2022-03-23,56142.42,30433.66,1
LP0000000497,LN00000034,4,2022-04-23,56142.42,33978.86,1
LP0000000498,LN00000034,5,2022-05-23,56142.42,32447.81,1
LP0000000499,LN00000034,6,2022-06-23,56142.42,30103.12,1
LP0000000500,LN00000034,7,2022-07-23,56142.42,32522.29,1
LP0000000501,LN00000034,8,2022-08-23,56142.42,23218.18,1
LP0000000502,LN00000034,9,2022-09-23,56142.42,28888.22,1
LP0000000503,LN00000034,10,2022-10-23,56142.42,35630.83,1
LP0000000504,LN00000034,11,2022-11-23,56142.42,33425.16,1
LP0000000505,LN00000034,12,2022-12-23,56142.42,29980.13,1
LP0000000506,LN00000034,13,2023-01-23,56142.42,29480.81,1
LP0000000507,LN00000034,14,2023-02-23,56142.42,24139.46,1
LP0000000508,LN00000034,15,2023-03-23,56142.42,30652.4,1
LP0000000509,LN00000034,16,2023-04-23,56142.42,27432.11,1
LP0000000510,LN00000034,17,2023-05-23,56142.42,29824.12,1
LP0000000511,LN00000034,18,2023-06-23,56142.42,33553.96,1
LP0000000512,LN00000035,1,2023-12-06,4166.67,3986.15,0
LP0000000513,LN00000035,2,2024-01-06,4166.67,4038.28,0
LP0000000514,LN00000035,3,2024-02-06,4166.67,3510.34,0
LP0000000515,LN00000035,4,2024-03-06,4166.67,4432.09,0
LP0000000516,LN00000035,5,2024-04-06,4166.67,4791.67,0
LP0000000517,LN00000035,6,2024-05-06,4166.67,4058.26,0
LP0000000518,LN00000035,7,2024-06-06,4166.67,4352.6,0
LP0000000519,LN00000035,8,2024-07-06,4166.67,3190.75,0
LP0000000520,LN00000035,9,2024-08-06,4166.67,4252.8,0
LP0000000521,LN00000035,10,2024-09-06,4166.67,4791.67,0
LP0000000522,LN00000035,11,2024-10-06,4166.67,4202.33,0
LP0000000523,LN00000035,12,2024-11-06,4166.67,4053.53,0
LP0000000524,LN00000035,13,2024-12-06,4166.67,3536.39,0
LP0000000525,LN00000035,14,2025-01-06,4166.67,4552.48,0
LP0000000526,LN00000035,15,2025-02-06,4166.67,4044.54,0
LP0000000527,LN00000035,16,2025-03-06,4166.67,4791.67,0
LP0000000528,LN00000035,17,2025-04-06,4166.67,4403.43,0
LP0000000529,LN00000035,18,2025-05-06,4166.67,3821.62,0
LP0000000530,LN00000036,1,2025-03-24,3758.38,3328.82,0
LP0000000531,LN00000036,2,2025-04-24,3758.38,3422.5,0
LP0000000532,LN00000036,3,2025-05-24,3758.38,3052.08,0
LP0000000533,LN00000036,4,2025-06-24,3758.38,3528.34,0
LP0000000534,LN00000036,5,2025-07-24,3758.38,3097.11,0
LP0000000535,LN00000036,6,2025-08-24,3758.38,3260.46,0
LP0000000536,LN00000036,7,2025-09-24,3758.38,3207.08,0
LP0000000537,LN00000036,8,2025-10-24,3758.38,3340.99,0
LP0000000538,LN00000036,9,2025-11-24,3758.38,3017.86,0
LP0000000539,LN00000036,10,2025-12-24,3758.38,3121.45,0
LP0000000540,LN00000036,11,2026-01-24,3758.38,3803.19,0
LP0000000541,LN00000036,12,2026-02-24,3758.38,3412.26,0
LP0000000542,LN00000036,13,2026-03-24,3758.38,3539.63,0
LP0000000543,LN00000036,14,2026-04-24,3758.38,2815.48,0
LP0000000544,LN00000036,15,2026-05-24,3758.38,3189.25,0
LP0000000545,LN00000036,16,2026-06-24,3758.38,3733.12,1
LP0000000546,LN00000036,17,2026-07-24,3758.38,3615.81,0
LP0000000547,LN00000036,18,2026-08-24,3758.38,2881.41,0
LP0000000548,LN00000037,1,2023-10-03,1259.16,1136.72,0
LP0000000549,LN00000037,2,2023-11-03,1259.16,1246.68,0
LP0000000550,LN00000037,3,2023-12-03,1259.16,1448.04,0
LP0000000551,LN00000037,4,2024-01-03,1259.16,1063.18,0
LP0000000552,LN00000037,5,2024-02-03,1259.16,1146.31,0
LP0000000553,LN00000037,6,2024-03-03,1259.16,1244.75,0
LP0000000554,LN00000037,7,2024-04-03,1259.16,1201.31,0
LP0000000555,LN00000037,8,2024-05-03,1259.16,1233.82,0
LP0000000556,LN00000037,9,2024-06-03,1259.16,1448.04,0
LP0000000557,LN00000037,10,2024-07-03,1259.16,1254.51,0
LP0000000558,LN00000037,11,2024-08-03,1259.16,1197.01,0
LP0000000559,LN00000037,12,2024-09-03,1259.16,1301.66,0
LP0000000560,LN00000037,13,2024-10-03,1259.16,1201.21,0
LP0000000561,LN00000037,14,2024-11-03,1259.16,1149.79,0
LP0000000562,LN00000037,15,2024-12-03,1259.16,1171.09,0
LP0000000563,LN00000037,16,2025-01-03,1259.16,1126.23,0
LP0000000564,LN00000037,17,2025-02-03,1259.16,1259.53,0
LP0000000565,LN00000037,18,2025-03-03,1259.16,1194.86,0
LP0000000566,LN00000038,1,2023-05-15,30648.7,32164.8,0
LP0000000567,LN00000038,2,2023-06-15,30648.7,30703.48,0
LP0000000568,LN00000038,3,2023-07-15,30648.7,29203.58,0
LP0000000569,LN00000038,4,2023-08-15,30648.7,30724.27,0
LP0000000570,LN00000038,5,2023-09-15,30648.7,26105.83,0
LP0000000571,LN00000038,6,2023-10-15,30648.7,32505.1,0
LP0000000572,LN00000038,7,2023-11-15,30648.7,28762.76,0
LP0000000573,LN00000038,8,2023-12-15,30648.7,29016.98,0
LP0000000574,LN00000038,9,2024-01-15,30648.7,26669.59,0
LP0000000575,LN00000038,10,2024-02-15,30648.7,27880.87,0
LP0000000576,LN00000038,11,2024-03-15,30648.7,27889.32,0
LP0000000577,LN00000038,12,2024-04-15,30648.7,30548.65,0
LP0000000578,LN00000038,13,2024-05-15,30648.7,28661.65,0
LP0000000579,LN00000038,14,2024-06-15,30648.7,31371.66,0
LP0000000580,LN00000038,15,2024-07-15,30648.7,29883.56,0
LP0000000581,LN00000038,16,2024-08-15,30648.7,28558.7,0
LP0000000582,LN00000038,17,2024-09-15,30648.7,29672.37,0
LP0000000583,LN00000038,18,2024-10-15,30648.7,31744.94,0
LP0000000584,LN00000039,1,2023-04-23,48610.43,42986.55,0
LP0000000585,LN00000039,2,2023-05-23,48610.43,42139.31,0
LP0000000586,LN00000039,3,2023-06-23,48610.43,36439.92,0
LP0000000587,LN00000039,4,2023-07-23,48610.43,43721.77,0
LP0000000588,LN00000039,5,2023-08-23,48610.43,41328.82,0
LP0000000589,LN00000039,6,2023-09-23,48610.43,48587.45,0
LP0000000590,LN00000039,7,2023-10-23,48610.43,41562.95,1
LP0000000591,LN00000039,8,2023-11-23,48610.43,42775.0,1
LP0000000592,LN00000039,9,2023-12-23,48610.43,45779.6,0
LP0000000593,LN00000039,10,2024-01-23,48610.43,47381.78,1
LP0000000594,LN00000039,11,2024-02-23,48610.43,39415.77,0
LP0000000595,LN00000039,12,2024-03-23,48610.43,47098.8,0
LP0000000596,LN00000039,13,2024-04-23,48610.43,44809.21,0
LP0000000597,LN00000039,14,2024-05-23,48610.43,39921.19,0
LP0000000598,LN00000039,15,2024-06-23,48610.43,50240.93,0
LP0000000599,LN00000039,16,2024-07-23,48610.43,44088.39,0
LP0000000600,LN00000039,17,2024-08-23,48610.43,43517.01,1
LP0000000601,LN00000039,18,2024-09-23,48610.43,39201.36,1
LP0000000602,LN00000040,1,2022-05-30,8879.13,9347.72,0
LP0000000603,LN00000040,2,2022-06-30,8879.13,9300.54,0
LP0000000604,LN00000040,3,2022-07-30,8879.13,8371.98,0
LP0000000605,LN00000040,4,2022-08-30,8879.13,8946.82,0
LP0000000606,LN00000040,5,2022-09-30,8879.13,8444.39,0
LP0000000607,LN00000040,6,2022-10-30,8879.13,7827.41,0
LP0000000608,LN00000040,7,2022-11-30,8879.13,8595.24,0
LP0000000609,LN00000040,8,2022-12-30,8879.13,7913.91,0
LP0000000610,LN00000040,9,2023-01-30,8879.13,7457.6,0
LP0000000611,LN00000040,10,2023-02-28,8879.13,8831.07,0
LP0000000612,LN00000040,11,2023-03-30,8879.13,9539.04,0
LP0000000613,LN00000040,12,2023-04-30,8879.13,8960.02,0
LP0000000614,LN00000040,13,2023-05-30,8879.13,8035.62,0
LP0000000615,LN00000040,14,2023-06-30,8879.13,8919.64,0
LP0000000616,LN00000040,15,2023-07-30,8879.13,7586.5,0
LP0000000617,LN00000040,16,2023-08-30,8879.13,8031.15,0
LP0000000618,LN00000040,17,2023-09-30,8879.13,7867.26,0
LP0000000619,LN00000040,18,2023-10-30,8879.13,8505.87,0
LP0000000620,LN00000041,1,2022-07-19,5138.39,3644.87,0
LP0000000621,LN00000041,2,2022-08-19,5138.39,4988.57,1
LP0000000622,LN00000041,3,2022-09-19,5138.39,3989.06,0
LP0000000623,LN00000041,4,2022-10-19,5138.39,3583.39,0
LP0000000624,LN00000041,5,2022-11-19,5138.39,3198.62,1
LP0000000625,LN00000041,6,2022-12-19,5138.39,4079.66,1
LP0000000626,LN00000041,7,2023-01-19,5138.39,3988.28,1
LP0000000627,LN00000041,8,2023-02-19,5138.39,4168.44,1
LP0000000628,LN00000041,9,2023-03-19,5138.39,3862.63,0
LP0000000629,LN00000041,10,2023-04-19,5138.39,4325.94,0
LP0000000630,LN00000041,11,2023-05-19,5138.39,3721.71,1
LP0000000631,LN00000041,12,2023-06-19,5138.39,4176.66,0
LP0000000632,LN00000041,13,2023-07-19,5138.39,4025.19,1
LP0000000633,LN00000041,14,2023-08-19,5138.39,4396.67,1
LP0000000634,LN00000041,15,2023-09-19,5138.39,4449.88,1
LP0000000635,LN00000041,16,2023-10-19,5138.39,3538.23,0
LP0000000636,LN00000041,17,2023-11-19,5138.39,4726.33,1
LP0000000637,LN00000041,18,2023-12-19,5138.39,4248.28,0
LP0000000638,LN00000042,1,2021-02-17,3658.44,3185.03,0
LP0000000639,LN00000042,2,2021-03-17,3658.44,3950.63,0
LP0000000640,LN00000042,3,2021-04-17,3658.44,3405.76,0
LP0000000641,LN00000042,4,2021-05-17,3658.44,3715.48,0
LP0000000642,LN00000042,5,2021-06-17,3658.44,3453.73,0
LP0000000643,LN00000042,6,2021-07-17,3658.44,3636.7,0
LP0000000644,LN00000042,7,2021-08-17,3658.44,2817.71,0
LP0000000645,LN00000042,8,2021-09-17,3658.44,3416.05,0
LP0000000646,LN00000042,9,2021-10-17,3658.44,3273.6,0
LP0000000647,LN00000042,10,2021-11-17,3658.44,3739.21,0
LP0000000648,LN00000042,11,2021-12-17,3658.44,3858.97,0
LP0000000649,LN00000042,12,2022-01-17,3658.44,3572.05,0
LP0000000650,LN00000042,13,2022-02-17,3658.44,3286.78,0
LP0000000651,LN00000042,14,2022-03-17,3658.44,3356.06,0
LP0000000652,LN00000042,15,2022-04-17,3658.44,2914.95,0
LP0000000653,LN00000042,16,2022-05-17,3658.44,3595.81,0
LP0000000654,LN00000042,17,2022-06-17,3658.44,3490.14,1
LP0000000655,LN00000042,18,2022-07-17,3658.44,2903.32,0
LP0000000656,LN00000043,1,2023-10-20,1197.52,1227.73,0
LP0000000657,LN00000043,2,2023-11-20,1197.52,1193.75,0
LP0000000658,LN00000043,3,2023-12-20,1197.52,1004.6,0
LP0000000659,LN00000043,4,2024-01-20,1197.52,1195.53,0
LP0000000660,LN00000043,5,2024-02-20,1197.52,1295.55,0
LP0000000661,LN00000043,6,2024-03-20,1197.52,1237.24,0
LP0000000662,LN00000043,7,2024-04-20,1197.52,1076.46,0
LP0000000663,LN00000043,8,2024-05-20,1197.52,1032.63,0
LP0000000664,LN00000043,9,2024-06-20,1197.52,1188.24,0
LP0000000665,LN00000043,10,2024-07-20,1197.52,1156.72,0
LP0000000666,LN00000043,11,2024-08-20,1197.52,1164.06,0
LP0000000667,LN00000043,12,2024-09-20,1197.52,1314.28,0
LP0000000668,LN00000043,13,2024-10-20,1197.52,1165.33,0
LP0000000669,LN00000043,14,2024-11-20,1197.52,1084.79,0
LP0000000670,LN00000043,15,2024-12-20,1197.52,1081.45,0
LP0000000671,LN00000043,16,2025-01-20,1197.52,1198.54,0
LP0000000672,LN00000043,17,2025-02-20,1197.52,1150.19,0
LP0000000673,LN00000043,18,2025-03-20,1197.52,1339.43,0
LP0000000674,LN00000044,1,2021-07-09,1871.84,1847.54,0
LP0000000675,LN00000044,2,2021-08-09,1871.84,1948.61,0
LP0000000676,LN00000044,3,2021-09-09,1871.84,2100.07,0
LP0000000677,LN00000044,4,2021-10-09,1871.84,1656.46,0
LP0000000678,LN00000044,5,2021-11-09,1871.84,1863.92,0
LP0000000679,LN00000044,6,2021-12-09,1871.84,1885.87,0
LP0000000680,LN00000044,7,2022-01-09,1871.84,1673.3,0
LP0000000681,LN00000044,8,2022-02-09,1871.84,1934.2,0
LP0000000682,LN00000044,9,2022-03-09,1871.84,2106.12,0
LP0000000683,LN00000044,10,2022-04-09,1871.84,1758.22,0
LP0000000684,LN00000044,11,2022-05-09,1871.84,2118.35,0
LP0000000685,LN00000044,12,2022-06-09,1871.84,1770.75,0
LP0000000686,LN00000044,13,2022-07-09,1871.84,1854.42,0
LP0000000687,LN00000044,14,2022-08-09,1871.84,1871.2,0
LP0000000688,LN00000044,15,2022-09-09,1871.84,1750.49,0
LP0000000689,LN00000044,16,2022-10-09,1871.84,1981.25,0
LP0000000690,LN00000044,17,2022-11-09,1871.84,1851.83,0
LP0000000691,LN00000044,18,2022-12-09,1871.84,1998.5,0
LP0000000692,LN00000045,1,2023-07-15,11229.15,12455.75,0
LP0000000693,LN00000045,2,2023-08-15,11229.15,11473.55,0
LP0000000694,LN00000045,3,2023-09-15,11229.15,10379.02,0
LP0000000695,LN00000045,4,2023-10-15,11229.15,11320.42,0
LP0000000696,LN00000045,5,2023-11-15,11229.15,12042.81,0
LP0000000697,LN00000045,6,2023-12-15,11229.15,12913.52,0
LP0000000698,LN00000045,7,2024-01-15,11229.15,11355.03,0
LP0000000699,LN00000045,8,2024-02-15,11229.15,11468.13,0
LP0000000700,LN00000045,9,2024-03-15,11229.15,12913.52,0
LP0000000701,LN00000045,10,2024-04-15,11229.15,11371.4,0
LP0000000702,LN00000045,11,2024-05-15,11229.15,12004.93,0
LP0000000703,LN00000045,12,2024-06-15,11229.15,10975.23,0
LP0000000704,LN00000045,13,2024-07-15,11229.15,11710.94,0
LP0000000705,LN00000045,14,2024-08-15,11229.15,10406.4,0
LP0000000706,LN00000045,15,2024-09-15,11229.15,12913.52,0
LP0000000707,LN00000045,16,2024-10-15,11229.15,12343.61,0
LP0000000708,LN00000045,17,2024-11-15,11229.15,11792.62,0
LP0000000709,LN00000045,18,2024-12-15,11229.15,10739.59,0
LP0000000710,LN00000046,1,2024-11-24,1812.13,1832.28,0
LP0000000711,LN00000046,2,2024-12-24,1812.13,1974.73,0
LP0000000712,LN00000046,3,2025-01-24,1812.13,2082.93,0
LP0000000713,LN00000046,4,2025-02-24,1812.13,1684.29,0
LP0000000714,LN00000046,5,2025-03-24,1812.13,1919.77,0
LP0000000715,LN00000046,6,2025-04-24,1812.13,1708.43,0
LP0000000716,LN00000046,7,2025-05-24,1812.13,1925.17,0
LP0000000717,LN00000046,8,2025-06-24,1812.13,1725.46,0
LP0000000718,LN00000046,9,2025-07-24,1812.13,1842.53,0
LP0000000719,LN00000046,10,2025-08-24,1812.13,1895.01,0
LP0000000720,LN00000046,11,2025-09-24,1812.13,1709.58,0
LP0000000721,LN00000046,12,2025-10-24,1812.13,1841.23,0
LP0000000722,LN00000046,13,2025-11-24,1812.13,1860.53,0
LP0000000723,LN00000046,14,2025-12-24,1812.13,1871.78,0
LP0000000724,LN00000046,15,2026-01-24,1812.13,1484.08,0
LP0000000725,LN00000046,16,2026-02-24,1812.13,1783.31,0
LP0000000726,LN00000046,17,2026-03-24,1812.13,2083.94,0
LP0000000727,LN00000046,18,2026-04-24,1812.13,2057.28,0
LP0000000728,LN00000047,1,2025-10-15,4110.87,4196.71,0
LP0000000729,LN00000047,2,2025-11-15,4110.87,4089.96,0
LP0000000730,LN00000047,3,2025-12-15,4110.87,2811.82,1
LP0000000731,LN00000047,4,2026-01-15,4110.87,3629.79,0
LP0000000732,LN00000047,5,2026-02-15,4110.87,3729.41,1
LP0000000733,LN00000047,6,2026-03-15,4110.87,3230.49,0
LP0000000734,LN00000047,7,2026-04-15,4110.87,3528.6,0
LP0000000735,LN00000047,8,2026-05-15,4110.87,3108.59,0
LP0000000736,LN00000047,9,2026-06-15,4110.87,3914.66,0
LP0000000737,LN00000047,10,2026-07-15,4110.87,3158.74,0
LP0000000738,LN00000047,11,2026-08-15,4110.87,3924.18,0
LP0000000739,LN00000048,1,2021-12-17,4482.92,4449.31,0
LP0000000740,LN00000048,2,2022-01-17,4482.92,4457.69,0
LP0000000741,LN00000048,3,2022-02-17,4482.92,4479.64,0
LP0000000742,LN00000048,4,2022-03-17,4482.92,4405.62,0
LP0000000743,LN00000048,5,2022-04-17,4482.92,3805.15,0
LP0000000744,LN00000048,6,2022-05-17,4482.92,5002.0,0
LP0000000745,LN00000048,7,2022-06-17,4482.92,4272.98,0
LP0000000746,LN00000048,8,2022-07-17,4482.92,5155.36,0
LP0000000747,LN00000048,9,2022-08-17,4482.92,4569.78,0
LP0000000748,LN00000048,10,2022-09-17,4482.92,4555.6,0
LP0000000749,LN00000048,11,2022-10-17,4482.92,4242.7,0
LP0000000750,LN00000048,12,2022-11-17,4482.92,4512.96,0
LP0000000751,LN00000048,13,2022-12-17,4482.92,4372.53,0
LP0000000752,LN00000048,14,2023-01-17,4482.92,4238.24,0
LP0000000753,LN00000048,15,2023-02-17,4482.92,4645.68,0
LP0000000754,LN00000048,16,2023-03-17,4482.92,4464.33,0
LP0000000755,LN00000048,17,2023-04-17,4482.92,4207.86,0
LP0000000756,LN00000048,18,2023-05-17,4482.92,4706.49,0
LP0000000757,LN00000049,1,2023-06-11,1650.68,1898.28,0
LP0000000758,LN00000049,2,2023-07-11,1650.68,1872.65,0
LP0000000759,LN00000049,3,2023-08-11,1650.68,1833.18,0
LP0000000760,LN00000049,4,2023-09-11,1650.68,1602.95,0
LP0000000761,LN00000049,5,2023-10-11,1650.68,1775.33,0
LP0000000762,LN00000049,6,2023-11-11,1650.68,1855.9,0
LP0000000763,LN00000049,7,2023-12-11,1650.68,1675.34,0
LP0000000764,LN00000049,8,2024-01-11,1650.68,1294.01,0
LP0000000765,LN00000049,9,2024-02-11,1650.68,1670.12,0
LP0000000766,LN00000049,10,2024-03-11,1650.68,1497.6,0
LP0000000767,LN00000049,11,2024-04-11,1650.68,1762.15,0
LP0000000768,LN00000049,12,2024-05-11,1650.68,1631.95,0
LP0000000769,LN00000049,13,2024-06-11,1650.68,1438.23,0
LP0000000770,LN00000049,14,2024-07-11,1650.68,1647.58,0
LP0000000771,LN00000049,15,2024-08-11,1650.68,1633.7,0
LP0000000772,LN00000049,16,2024-09-11,1650.68,1548.64,0
LP0000000773,LN00000049,17,2024-10-11,1650.68,1520.34,0
LP0000000774,LN00000049,18,2024-11-11,1650.68,1729.5,0
LP0000000775,LN00000050,1,2022-01-23,1481.32,1389.26,0
LP0000000776,LN00000050,2,2022-02-23,1481.32,1479.43,0
LP0000000777,LN00000050,3,2022-03-23,1481.32,1592.2,0
LP0000000778,LN00000050,4,2022-04-23,1481.32,1578.3,0
LP0000000779,LN00000050,5,2022-05-23,1481.32,1609.15,0
LP0000000780,LN00000050,6,2022-06-23,1481.32,1351.13,0
LP0000000781,LN00000050,7,2022-07-23,1481.32,1500.19,0
LP0000000782,LN00000050,8,2022-08-23,1481.32,1435.89,0
LP0000000783,LN00000050,9,2022-09-23,1481.32,1446.33,0
LP0000000784,LN00000050,10,2022-10-23,1481.32,1604.52,0
LP0000000785,LN00000050,11,2022-11-23,1481.32,1357.76,0
LP0000000786,LN00000050,12,2022-12-23,1481.32,1528.31,0
LP0000000787,LN00000050,13,2023-01-23,1481.32,1550.85,0
LP0000000788,LN00000050,14,2023-02-23,1481.32,1470.16,0
LP0000000789,LN00000050,15,2023-03-23,1481.32,1445.52,0
LP0000000790,LN00000050,16,2023-04-23,1481.32,1634.23,0
LP0000000791,LN00000050,17,2023-05-23,1481.32,1274.74,0
LP0000000792,LN00000050,18,2023-06-23,1481.32,1529.88,0
LP0000000793,LN00000051,1,2022-02-18,69447.48,69334.56,0
LP0000000794,LN00000051,2,2022-03-18,69447.48,62841.4,1
LP0000000795,LN00000051,3,2022-04-18,69447.48,64385.74,0
LP0000000796,LN00000051,4,2022-05-18,69447.48,68069.1,0
LP0000000797,LN00000051,5,2022-06-18,69447.48,61585.48,1
LP0000000798,LN00000051,6,2022-07-18,69447.48,57985.69,0
LP0000000799,LN00000051,7,2022-08-18,69447.48,50586.29,1
LP0000000800,LN00000051,8,2022-09-18,69447.48,74946.37,0
LP0000000801,LN00000051,9,2022-10-18,69447.48,54038.69,0
LP0000000802,LN00000051,10,2022-11-18,69447.48,65039.93,0
LP0000000803,LN00000051,11,2022-12-18,69447.48,59537.23,1
LP0000000804,LN00000051,12,2023-01-18,69447.48,65763.67,1
