account_id,customer_id,branch_id,account_type,open_date,status,current_balance,interest_rate
AC00000353,CU00004338,BR024,Fixed Deposit,2026-05-04,Active,107104.62,7.1
AC00000354,CU00004830,BR014,Savings,2022-01-03,Active,35188.06,2.7
AC00000355,CU00004244,BR022,Savings,2022-04-06,Active,39416.37,2.7
AC00000356,CU00004302,BR008,Salary,2024-03-30,Active,30830.44,2.5
AC00000357,CU00001421,BR003,Savings,2020-07-09,Closed,11174.88,2.7
AC00000358,CU00001752,BR002,Salary,2018-09-05,Active,9157.12,2.5
AC00000359,CU00001053,BR002,Fixed Deposit,2026-05-22,Closed,409208.56,7.1
AC00000360,CU00004542,BR011,Fixed Deposit,2026-03-14,Dormant,1050495.39,7.1
AC00000361,CU00000317,BR007,Savings,2020-09-29,Active,3396.06,2.7
AC00000362,CU00001469,BR022,Savings,2025-10-20,Active,103564.89,2.7
AC00000363,CU00002535,BR007,Fixed Deposit,2024-04-13,Active,409658.73,7.1
AC00000364,CU00000981,BR013,Fixed Deposit,2021-04-30,Active,110049.11,7.1
AC00000365,CU00000157,BR001,Salary,2023-02-15,Active,21662.25,2.5
AC00000366,CU00004697,BR020,Fixed Deposit,2021-02-18,Dormant,110460.03,7.1
AC00000367,CU00004267,BR023,Savings,2025-06-24,Active,23870.74,2.7
AC00000368,CU00002037,BR012,Current,2024-06-29,Active,27993.16,0.0
AC00000369,CU00004952,BR001,Salary,2025-08-22,Active,15859.85,2.5
AC00000370,CU00000503,BR004,Salary,2021-09-28,Active,23678.58,2.5
AC00000371,CU00000621,BR021,Salary,2025-08-03,Active,22331.39,2.5
AC00000372,CU00001063,BR004,Salary,2021-06-28,Active,37946.67,2.5
AC00000373,CU00000435,BR011,Salary,2026-01-26,Active,28077.64,2.5
AC00000374,CU00001755,BR009,Savings,2019-12-18,Active,212523.12,2.7
AC00000375,CU00003494,BR012,Savings,2022-03-26,Active,8404.26,2.7
AC00000376,CU00003337,BR001,Savings,2020-09-18,Active,51068.49,2.7
AC00000377,CU00002749,BR020,Savings,2022-02-16,Closed,272630.22,2.7
AC00000378,CU00004749,BR010,Savings,2021-12-07,Active,7511.9,2.7
AC00000379,CU00002980,BR002,Salary,2019-06-28,Active,25715.45,2.5
AC00000380,CU00002719,BR003,Fixed Deposit,2020-11-15,Dormant,525496.83,7.1
AC00000381,CU00003479,BR024,Savings,2019-05-06,Active,6404.32,2.7
AC00000382,CU00004799,BR017,Savings,2024-12-18,Active,12992.75,2.7
AC00000383,CU00002810,BR012,Salary,2024-02-11,Active,23809.44,2.5
AC00000384,CU00002280,BR015,Savings,2025-09-17,Active,10417.61,2.7
AC00000385,CU00004860,BR009,Current,2024-02-25,Active,7323.06,0.0
AC00000386,CU00000411,BR011,Savings,2019-09-02,Active,110187.83,2.7
AC00000387,CU00001627,BR004,Savings,2022-06-04,Active,67123.92,2.7
AC00000388,CU00000439,BR020,Savings,2024-06-08,Active,9582.25,2.7
AC00000389,CU00001975,BR006,Savings,2021-03-29,Active,96305.8,2.7
AC00000390,CU00003894,BR004,Salary,2026-02-28,Active,32907.17,2.5
AC00000391,CU00001195,BR018,Salary,2023-10-11,Active,8690.52,2.5
AC00000392,CU00004098,BR005,Savings,2022-09-30,Active,18769.19,2.7
AC00000393,CU00004538,BR019,Savings,2023-06-06,Active,66148.83,2.7
AC00000394,CU00004208,BR024,Savings,2026-03-11,Active,13567.86,2.7
AC00000395,CU00004372,BR007,Savings,2025-01-10,Dormant,5543.84,2.7
AC00000396,CU00003395,BR018,Salary,2024-05-18,Active,6096.17,2.5
AC00000397,CU00004368,BR003,Savings,2023-06-09,Active,2588.5,2.7
AC00000398,CU00001551,BR020,Salary,2023-03-01,Active,46609.84,2.5
AC00000399,CU00000637,BR004,Salary,2019-02-09,Active,21932.22,2.5
AC00000400,CU00003938,BR011,Current,2026-01-09,Active,181988.67,0.0
AC00000401,CU00002920,BR005,Salary,2022-12-05,Active,7961.88,2.5
AC00000402,CU00004544,BR009,Current,2020-08-27,Active,104212.59,0.0
AC00000403,CU00003044,BR001,Savings,2021-02-08,Active,11229.47,2.7
AC00000404,CU00004481,BR003,Savings,2018-10-01,Active,9059.14,2.7
AC00000405,CU00004708,BR012,Savings,2023-04-26,Active,32797.18,2.7
AC00000406,CU00002320,BR023,Savings,2024-05-01,Active,14455.05,2.7
AC00000407,CU00000185,BR014,Salary,2022-09-22,Active,28014.65,2.5
AC00000408,CU00000856,BR014,Fixed Deposit,2023-05-15,Active,206274.45,7.1
AC00000409,CU00001428,BR008,Savings,2020-02-04,Active,149116.2,2.7
AC00000410,CU00002516,BR011,Salary,2024-01-31,Active,32135.3,2.5
AC00000411,CU00001252,BR013,Fixed Deposit,2024-05-15,Active,738592.87,7.1
AC00000412,CU00003813,BR014,Fixed Deposit,2024-06-23,Active,158468.23,7.1
AC00000413,CU00002100,BR002,Savings,2023-09-23,Active,109455.64,2.7
AC00000414,CU00001560,BR007,Savings,2022-02-01,Active,45180.17,2.7
AC00000415,CU00004034,BR017,Salary,2018-10-06,Active,50620.25,2.5
AC00000416,CU00000549,BR003,Salary,2022-09-27,Active,59099.46,2.5
AC00000417,CU00000088,BR013,Salary,2022-12-19,Active,27896.77,2.5
AC00000418,CU00004185,BR023,Salary,2020-09-08,Active,203680.53,2.5
AC00000419,CU00000937,BR019,Savings,2026-07-15,Active,16432.19,2.7
AC00000420,CU00003005,BR007,Savings,2018-10-21,Active,47828.0,2.7
AC00000421,CU00001766,BR011,Salary,2018-08-10,Active,54235.37,2.5
AC00000422,CU00001119,BR004,Current,2022-01-14,Active,44618.83,0.0
AC00000423,CU00002981,BR001,Salary,2021-09-06,Active,28398.95,2.5
AC00000424,CU00004845,BR008,Savings,2024-05-22,Active,118898.06,2.7
AC00000425,CU00004033,BR015,Salary,2024-10-29,Active,49729.77,2.5
AC00000426,CU00002605,BR013,Savings,2020-11-05,Active,46514.39,2.7
AC00000427,CU00001928,BR006,Fixed Deposit,2021-02-07,Active,100173.15,7.1
AC00000428,CU00000625,BR003,Savings,2021-04-21,Active,41440.15,2.7
AC00000429,CU00002360,BR005,Savings,2022-06-21,Active,32352.16,2.7
AC00000430,CU00001805,BR005,Savings,2023-07-12,Active,3533.69,2.7
AC00000431,CU00004557,BR007,Savings,2020-08-15,Active,3185.73,2.7
AC00000432,CU00002564,BR012,Savings,2022-08-21,Active,49627.02,2.7
AC00000433,CU00000844,BR015,Savings,2020-10-07,Active,56064.39,2.7
AC00000434,CU00003356,BR023,Salary,2024-12-19,Active,76692.07,2.5
AC00000435,CU00004632,BR002,Savings,2019-01-01,Active,87643.49,2.7
AC00000436,CU00003587,BR003,Current,2022-06-01,Active,5221.25,0.0
AC00000437,CU00001548,BR017,Savings,2020-06-10,Active,102979.4,2.7
AC00000438,CU00001473,BR001,Savings,2023-09-05,Active,12970.04,2.7
AC00000439,CU00004015,BR013,Fixed Deposit,2023-10-23,Active,405513.34,7.1
AC00000440,CU00000553,BR014,Savings,2026-03-20,Active,52676.58,2.7
AC00000441,CU00001502,BR018,Savings,2021-09-15,Active,16478.77,2.7
AC00000442,CU00003667,BR020,Salary,2022-08-27,Active,197284.76,2.5
AC00000443,CU00004481,BR015,Salary,2024-04-18,Active,54916.91,2.5
AC00000444,CU00004206,BR016,Savings,2024-12-15,Active,29473.68,2.7
AC00000445,CU00002945,BR022,Salary,2022-10-07,Active,12794.31,2.5
AC00000446,CU00004217,BR009,Salary,2020-11-04,Active,7762.78,2.5
AC00000447,CU00003860,BR019,Salary,2022-07-26,Active,32286.97,2.5
AC00000448,CU00003848,BR018,Current,2019-09-24,Active,11640.25,0.0
AC00000449,CU00003477,BR008,Savings,2022-05-15,Active,20700.81,2.7
AC00000450,CU00002716,BR005,Current,2022-11-23,Active,3515.15,0.0
AC00000451,CU00002322,BR006,Savings,2018-11-22,Active,97055.17,2.7
AC00000452,CU00003771,BR016,Current,2020-09-13,Active,17054.12,0.0
AC00000453,CU00001426,BR015,Savings,2021-07-08,Active,42285.61,2.7
AC00000454,CU00004361,BR017,Current,2023-08-25,Active,32817.27,0.0
AC00000455,CU00002472,BR017,Fixed Deposit,2026-04-12,Active,174143.6,7.1
AC00000456,CU00003332,BR023,Fixed Deposit,2024-04-26,Active,767377.37,7.1
AC00000457,CU00004675,BR010,Salary,2023-07-02,Active,9010.22,2.5
AC00000458,CU00002541,BR015,Savings,2023-03-31,Active,42794.36,2.7
AC00000459,CU00002652,BR018,Savings,2022-09-12,Active,17144.26,2.7
AC00000460,CU00000329,BR009,Fixed Deposit,2022-01-02,Active,430714.22,7.1
AC00000461,CU00002952,BR023,Savings,2024-02-21,Active,108808.25,2.7
AC00000462,CU00004368,BR024,Savings,2024-03-29,Active,28931.12,2.7
AC00000463,CU00004772,BR019,Salary,2025-05-12,Active,4326.7,2.5
AC00000464,CU00000766,BR018,Salary,2021-03-21,Active,39183.74,2.5
AC00000465,CU00000411,BR016,Salary,2026-05-19,Active,56665.71,2.5
AC00000466,CU00004289,BR011,Savings,2022-11-01,Active,25746.08,2.7
AC00000467,CU00000429,BR023,Savings,2019-01-29,Active,59276.01,2.7
AC00000468,CU00001262,BR008,Savings,2024-02-24,Dormant,13131.07,2.7
AC00000469,CU00003360,BR010,Salary,2022-09-18,Active,27228.62,2.5
AC00000470,CU00000531,BR010,Savings,2019-04-03,Active,9080.64,2.7
AC00000471,CU00001842,BR019,Salary,2025-11-03,Active,12810.07,2.5
AC00000472,CU00003245,BR020,Savings,2018-06-24,Active,35832.08,2.7
AC00000473,CU00001862,BR016,Salary,2018-12-07,Closed,14860.26,2.5
AC00000474,CU00002574,BR004,Savings,2024-05-07,Active,2787.71,2.7
AC00000475,CU00000941,BR012,Salary,2024-12-15,Active,15979.86,2.5
AC00000476,CU00000787,BR016,Salary,2022-08-23,Active,34243.22,2.5
AC00000477,CU00001347,BR004,Savings,2019-08-07,Active,25266.67,2.7
AC00000478,CU00001414,BR018,Savings,2022-09-29,Active,37258.32,2.7
AC00000479,CU00004151,BR014,Savings,2026-07-30,Active,5539.58,2.7
AC00000480,CU00000373,BR009,Salary,2018-08-30,Active,14250.5,2.5
AC00000481,CU00000868,BR016,Savings,2021-10-20,Active,29014.86,2.7
AC00000482,CU00003345,BR016,Savings,2023-11-11,Active,31287.27,2.7
AC00000483,CU00000927,BR019,Salary,2026-03-21,Active,50754.7,2.5
AC00000484,CU00003291,BR015,Savings,2025-09-19,Active,44437.8,2.7
AC00000485,CU00004912,BR017,Salary,2025-01-01,Active,25593.33,2.5
AC00000486,CU00002945,BR023,Salary,2019-03-06,Active,89159.08,2.5
AC00000487,CU00000157,BR023,Savings,2025-07-12,Active,31860.97,2.7
AC00000488,CU00001552,BR004,Savings,2024-01-05,Active,149380.45,2.7
AC00000489,CU00004935,BR012,Salary,2024-05-20,Active,144602.55,2.5
AC00000490,CU00003997,BR020,Current,2020-08-26,Active,60823.46,0.0
AC00000491,CU00003125,BR022,Savings,2023-01-27,Active,23626.13,2.7
AC00000492,CU00003296,BR024,Savings,2019-06-10,Active,10340.1,2.7
AC00000493,CU00000414,BR001,Current,2020-05-11,Active,46379.94,0.0
AC00000494,CU00003945,BR007,Fixed Deposit,2024-08-05,Active,184928.97,7.1
AC00000495,CU00003005,BR023,Salary,2021-07-15,Active,14520.64,2.5
AC00000496,CU00003347,BR005,Salary,2024-01-04,Closed,59106.36,2.5
AC00000497,CU00002764,BR016,Savings,2025-06-19,Active,187032.77,2.7
AC00000498,CU00002436,BR008,Savings,2022-10-14,Active,20056.79,2.7
AC00000499,CU00003531,BR016,Savings,2021-08-10,Active,39329.93,2.7
AC00000500,CU00002286,BR018,Savings,2021-11-23,Active,33828.0,2.7
AC00000501,CU00003134,BR009,Salary,2022-02-26,Active,36911.52,2.5
AC00000502,CU00002873,BR017,Salary,2024-06-25,Dormant,150207.1,2.5
AC00000503,CU00000920,BR006,Savings,2023-08-15,Active,14499.05,2.7
AC00000504,CU00002165,BR002,Salary,2019-11-11,Active,185508.29,2.5
AC00000505,CU00004473,BR020,Savings,2021-09-25,Dormant,14540.34,2.7
AC00000506,CU00001825,BR017,Savings,2021-11-09,Active,15469.88,2.7
AC00000507,CU00000707,BR018,Savings,2023-12-18,Active,25966.55,2.7
AC00000508,CU00003923,BR019,Savings,2023-03-24,Active,9729.66,2.7
AC00000509,CU00003672,BR023,Savings,2026-05-22,Active,31519.31,2.7
AC00000510,CU00000461,BR010,Savings,2023-08-17,Active,65383.87,2.7
AC00000511,CU00001073,BR019,Savings,2020-08-27,Active,101245.93,2.7
AC00000512,CU00004482,BR001,Current,2024-05-20,Active,32653.01,0.0
AC00000513,CU00003422,BR001,Savings,2020-05-04,Active,13037.89,2.7
AC00000514,CU00001691,BR022,Fixed Deposit,2026-05-20,Dormant,56307.41,7.1
AC00000515,CU00004614,BR015,Salary,2019-10-16,Active,2593.21,2.5
AC00000516,CU00002665,BR007,Savings,2024-02-09,Active,57059.12,2.7
AC00000517,CU00001545,BR005,Salary,2022-10-06,Active,109797.72,2.5
AC00000518,CU00001282,BR011,Current,2019-11-05,Active,17351.78,0.0
AC00000519,CU00002538,BR009,Salary,2021-03-18,Active,21594.82,2.5
AC00000520,CU00002558,BR010,Savings,2019-02-08,Active,29691.27,2.7
AC00000521,CU00004341,BR009,Salary,2023-03-02,Active,25856.52,2.5
AC00000522,CU00004210,BR006,Salary,2018-09-10,Active,71051.58,2.5
AC00000523,CU00004184,BR011,Savings,2024-07-08,Closed,22563.52,2.7
AC00000524,CU00003878,BR015,Savings,2025-06-22,Active,5831.29,2.7
AC00000525,CU00002643,BR010,Salary,2019-06-22,Active,21976.08,2.5
AC00000526,CU00001331,BR017,Savings,2020-03-08,Active,5647.35,2.7
AC00000527,CU00001943,BR024,Savings,2019-12-30,Active,16189.73,2.7
AC00000528,CU00000069,BR024,Savings,2021-08-24,Active,38327.36,2.7
AC00000529,CU00002286,BR019,Savings,2023-04-14,Active,38477.14,2.7
AC00000530,CU00002912,BR016,Savings,2021-12-12,Active,38159.82,2.7
AC00000531,CU00003437,BR003,Salary,2026-07-24,Active,14042.65,2.5
AC00000532,CU00002745,BR015,Savings,2023-07-15,Active,49641.15,2.7
AC00000533,CU00001417,BR009,Fixed Deposit,2025-04-20,Active,504389.69,7.1
AC00000534,CU00000914,BR010,Salary,2019-11-17,Active,25212.7,2.5
AC00000535,CU00003182,BR014,Savings,2024-04-01,Closed,88624.64,2.7
AC00000536,CU00004296,BR007,Savings,2025-06-12,Active,32028.31,2.7
AC00000537,CU00004220,BR005,Salary,2023-11-23,Active,14204.98,2.5
AC00000538,CU00000928,BR023,Savings,2023-08-09,Active,41798.91,2.7
AC00000539,CU00002443,BR024,Current,2018-06-21,Active,217933.74,0.0
AC00000540,CU00002062,BR012,Savings,2022-12-10,Active,33525.31,2.7
AC00000541,CU00003506,BR020,Savings,2022-09-02,Active,16528.32,2.7
AC00000542,CU00000685,BR015,Savings,2023-05-04,Active,31482.66,2.7
AC00000543,CU00002840,BR004,Savings,2024-10-06,Active,35005.38,2.7
AC00000544,CU00004743,BR021,Savings,2020-06-08,Active,18164.87,2.7
AC00000545,CU00000130,BR005,Salary,2025-09-18,Active,36056.71,2.5
AC00000546,CU00001098,BR010,Salary,2021-07-06,Active,21288.98,2.5
AC00000547,CU00002687,BR008,Current,2024-10-21,Active,21102.79,0.0
AC00000548,CU00000179,BR010,Salary,2024-07-04,Active,122157.75,2.5
AC00000549,CU00004948,BR021,Savings,2024-12-30,Active,32418.11,2.7
AC00000550,CU00000169,BR023,Savings,2023-11-18,Active,193249.62,2.7
AC00000551,CU00003298,BR006,Fixed Deposit,2020-07-28,Active,133843.03,7.1
AC00000552,CU00001159,BR021,Current,2021-05-15,Active,47122.12,0.0
AC00000553,CU00002941,BR024,Savings,2026-07-31,Active,7208.99,2.7
AC00000554,CU00000240,BR002,Savings,2021-02-07,Active,8468.46,2.7
AC00000555,CU00004462,BR010,Savings,2025-12-12,Closed,29649.1,2.7
AC00000556,CU00004293,BR008,Savings,2022-03-05,Active,25293.8,2.7
AC00000557,CU00000715,BR002,Savings,2026-04-05,Active,34700.22,2.7
AC00000558,CU00003182,BR009,Current,2021-01-20,Active,21536.94,0.0
AC00000559,CU00002311,BR002,Savings,2025-09-28,Active,45600.37,2.7
AC00000560,CU00001962,BR006,Current,2022-06-20,Active,14300.6,0.0
AC00000561,CU00002171,BR003,Savings,2024-02-07,Active,6858.03,2.7
AC00000562,CU00000885,BR012,Savings,2023-12-02,Active,16791.41,2.7
AC00000563,CU00002593,BR005,Salary,2019-09-14,Active,11887.98,2.5
AC00000564,CU00002225,BR005,Savings,2020-07-03,Active,78086.98,2.7
AC00000565,CU00003124,BR021,Savings,2022-08-28,Active,72669.05,2.7
AC00000566,CU00004299,BR018,Salary,2020-10-20,Active,52767.43,2.5
AC00000567,CU00002486,BR024,Salary,2021-05-26,Active,7377.48,2.5
AC00000568,CU00003630,BR007,Salary,2023-10-05,Active,18358.45,2.5
AC00000569,CU00000132,BR012,Savings,2026-05-31,Active,90716.41,2.7
AC00000570,CU00002922,BR008,Savings,2023-11-30,Active,87794.91,2.7
AC00000571,CU00004470,BR014,Savings,2020-01-19,Closed,25737.97,2.7
AC00000572,CU00004820,BR018,Salary,2022-02-24,Dormant,37947.88,2.5
AC00000573,CU00001944,BR009,Salary,2023-02-24,Active,35658.56,2.5
AC00000574,CU00003370,BR009,Savings,2023-07-25,Dormant,30019.49,2.7
AC00000575,CU00003312,BR011,Savings,2020-04-21,Active,16113.58,2.7
AC00000576,CU00003771,BR014,Current,2021-03-27,Active,16270.1,0.0
AC00000577,CU00004391,BR012,Fixed Deposit,2019-01-10,Dormant,52900.58,7.1
AC00000578,CU00000420,BR006,Salary,2025-07-27,Dormant,60738.1,2.5
AC00000579,CU00001619,BR019,Salary,2019-05-22,Active,46397.89,2.5
AC00000580,CU00002366,BR016,Salary,2022-06-26,Dormant,16841.19,2.5
AC00000581,CU00000318,BR012,Fixed Deposit,2021-02-12,Active,121272.06,7.1
AC00000582,CU00001527,BR004,Savings,2019-04-27,Closed,4436.99,2.7
AC00000583,CU00003156,BR021,Savings,2020-09-23,Active,6483.74,2.7
AC00000584,CU00002142,BR006,Savings,2024-08-26,Active,16728.9,2.7
AC00000585,CU00001842,BR009,Savings,2021-07-18,Active,84068.76,2.7
AC00000586,CU00000642,BR011,Salary,2023-08-03,Active,18678.57,2.5
AC00000587,CU00001647,BR009,Fixed Deposit,2021-04-15,Closed,22731.65,7.1
AC00000588,CU00001140,BR016,Savings,2022-09-27,Active,34897.7,2.7
AC00000589,CU00002447,BR021,Savings,2025-03-12,Active,24500.26,2.7
AC00000590,CU00001433,BR016,Fixed Deposit,2022-07-16,Active,225738.79,7.1
AC00000591,CU00003456,BR010,Fixed Deposit,2018-12-28,Active,498373.18,7.1
AC00000592,CU00001647,BR007,Savings,2022-04-30,Active,35292.42,2.7
AC00000593,CU00000011,BR012,Salary,2022-12-03,Active,30096.35,2.5
AC00000594,CU00001963,BR022,Current,2023-09-26,Active,60603.07,0.0
AC00000595,CU00000027,BR001,Savings,2024-07-20,Active,12610.03,2.7
AC00000596,CU00003582,BR022,Salary,2019-05-16,Active,88365.73,2.5
AC00000597,CU00004832,BR021,Fixed Deposit,2023-06-20,Active,255330.48,7.1
AC00000598,CU00003166,BR018,Current,2023-12-08,Active,62064.21,0.0
AC00000599,CU00004553,BR017,Fixed Deposit,2019-10-18,Active,173399.83,7.1
AC00000600,CU00000926,BR019,Savings,2024-10-17,Active,27317.54,2.7
AC00000601,CU00001760,BR015,Savings,2019-03-30,Dormant,256128.53,2.7
AC00000602,CU00000825,BR019,Salary,2021-04-23,Active,36821.98,2.5
AC00000603,CU00001719,BR023,Fixed Deposit,2025-04-28,Dormant,161572.84,7.1
AC00000604,CU00004255,BR007,Savings,2025-10-10,Active,25391.62,2.7
AC00000605,CU00001465,BR019,Savings,2023-08-25,Active,17550.16,2.7
AC00000606,CU00004916,BR024,Savings,2021-09-03,Active,24196.07,2.7
AC00000607,CU00001477,BR014,Fixed Deposit,2022-07-05,Active,108747.06,7.1
AC00000608,CU00001750,BR006,Current,2019-12-02,Dormant,28781.36,0.0
AC00000609,CU00000013,BR014,Savings,2018-06-17,Active,17121.23,2.7
AC00000610,CU00000974,BR012,Salary,2024-12-30,Active,23498.72,2.5
AC00000611,CU00000113,BR003,Savings,2019-03-25,Active,9944.04,2.7
AC00000612,CU00004456,BR005,Current,2020-06-05,Active,2208.23,0.0
AC00000613,CU00002298,BR016,Salary,2024-12-16,Active,7336.14,2.5
AC00000614,CU00001385,BR003,Salary,2018-11-05,Active,41981.48,2.5
AC00000615,CU00001062,BR010,Current,2025-09-26,Dormant,18506.45,0.0
AC00000616,CU00000376,BR013,Current,2023-04-05,Active,10582.2,0.0
AC00000617,CU00000070,BR008,Savings,2022-04-18,Active,62428.44,2.7
AC00000618,CU00001876,BR011,Savings,2020-09-07,Active,38948.7,2.7
AC00000619,CU00002707,BR005,Salary,2023-05-06,Dormant,55253.35,2.5
AC00000620,CU00004116,BR017,Savings,2018-09-04,Active,29599.58,2.7
AC00000621,CU00002994,BR023,Salary,2023-12-07,Active,5362.53,2.5
AC00000622,CU00000112,BR003,Savings,2024-02-24,Active,13696.53,2.7
AC00000623,CU00004600,BR011,Current,2021-01-23,Active,60359.03,0.0
AC00000624,CU00001812,BR005,Savings,2019-07-14,Active,34427.47,2.7
AC00000625,CU00004747,BR006,Savings,2018-07-17,Active,42169.92,2.7
AC00000626,CU00000054,BR015,Savings,2018-10-02,Active,22512.13,2.7
AC00000627,CU00001539,BR023,Current,2022-12-15,Active,5208.24,0.0
AC00000628,CU00004164,BR022,Salary,2022-11-04,Active,67373.14,2.5
AC00000629,CU00003409,BR014,Salary,2025-05-30,Active,14889.73,2.5
AC00000630,CU00004789,BR013,Salary,2025-07-04,Active,36139.67,2.5
AC00000631,CU00003613,BR006,Salary,2018-10-10,Active,4845.14,2.5
AC00000632,CU00004458,BR016,Current,2025-05-29,Active,13301.98,0.0
AC00000633,CU00004514,BR007,Fixed Deposit,2020-11-30,Active,527154.65,7.1
AC00000634,CU00004179,BR004,Savings,2021-11-11,Active,5194.78,2.7
AC00000635,CU00004045,BR019,Current,2019-08-14,Closed,8041.63,0.0
AC00000636,CU00000496,BR011,Savings,2024-08-14,Active,46265.45,2.7
AC00000637,CU00001830,BR016,Salary,2024-12-05,Dormant,49261.38,2.5
AC00000638,CU00001714,BR020,Savings,2024-04-10,Active,53846.04,2.7
AC00000639,CU00004629,BR016,Savings,2025-03-05,Active,16892.64,2.7
AC00000640,CU00003824,BR010,Salary,2021-07-12,Active,10615.98,2.5
AC00000641,CU00003731,BR009,Salary,2022-02-10,Active,12883.79,2.5
AC00000642,CU00000421,BR002,Savings,2024-05-28,Active,136496.93,2.7
AC00000643,CU00002536,BR017,Savings,2018-07-21,Active,10634.87,2.7
AC00000644,CU00004801,BR013,Fixed Deposit,2025-05-21,Active,574184.06,7.1
AC00000645,CU00000536,BR010,Savings,2022-07-30,Active,46911.92,2.7
AC00000646,CU00001691,BR020,Savings,2020-02-12,Active,29010.47,2.7
AC00000647,CU00003560,BR001,Salary,2025-06-16,Active,88836.65,2.5
AC00000648,CU00004166,BR023,Savings,2019-06-13,Closed,70551.98,2.7
AC00000649,CU00001133,BR010,Current,2025-11-19,Active,55188.86,0.0
AC00000650,CU00000053,BR014,Savings,2025-06-12,Active,23252.57,2.7
AC00000651,CU00000380,BR018,Fixed Deposit,2019-11-19,Active,113821.51,7.1
AC00000652,CU00003001,BR006,Savings,2025-12-25,Active,25766.27,2.7
AC00000653,CU00004272,BR023,Salary,2021-04-01,Active,4021.94,2.5
AC00000654,CU00002760,BR021,Salary,2023-03-19,Active,22441.32,2.5
AC00000655,CU00001307,BR011,Fixed Deposit,2019-12-19,Active,1349242.02,7.1
AC00000656,CU00001183,BR024,Current,2025-04-18,Active,87871.79,0.0
AC00000657,CU00004803,BR012,Fixed Deposit,2023-04-25,Active,100917.5,7.1
AC00000658,CU00003508,BR022,Savings,2026-01-07,Active,5833.42,2.7
AC00000659,CU00004685,BR014,Fixed Deposit,2024-05-22,Active,718763.84,7.1
AC00000660,CU00001627,BR016,Savings,2021-08-12,Active,13130.6,2.7
AC00000661,CU00002022,BR003,Savings,2022-11-09,Active,14736.69,2.7
AC00000662,CU00002353,BR003,Savings,2019-09-13,Active,24734.74,2.7
AC00000663,CU00004781,BR019,Savings,2026-06-21,Active,26418.29,2.7
AC00000664,CU00004720,BR022,Salary,2018-11-11,Active,127754.25,2.5
AC00000665,CU00003663,BR023,Savings,2018-06-19,Active,9657.67,2.7
AC00000666,CU00001024,BR012,Savings,2024-01-01,Active,39569.97,2.7
AC00000667,CU00000211,BR011,Savings,2026-05-29,Active,295731.9,2.7
