transaction_id,account_id,transaction_ts,transaction_type,channel,merchant_category,amount,status,risk_score,is_high_risk
TX0000000252,AC00005274,2026-03-28 09:38:24,Debit,UPI,Transfer,4241.42,Completed,0.0138,0
TX0000000253,AC00004898,2024-11-26 18:39:35,Debit,Branch,Utilities,4092.08,Completed,0.1442,0
TX0000000254,AC00003916,2026-03-08 03:36:16,Debit,UPI,Transfer,2503.1,Completed,0.1459,0
TX0000000255,AC00006861,2026-02-03 23:05:24,Debit,Mobile Banking,Fuel,4475.38,Completed,0.1838,0
TX0000000256,AC00006431,2025-03-15 13:18:17,Debit,POS,Healthcare,769.5,Completed,0.0427,0
TX0000000257,AC00004450,2025-11-30 23:54:24,Debit,UPI,Fuel,32721.17,Completed,0.259,0
TX0000000258,AC00000220,2025-10-08 22:52:00,Debit,Internet Banking,Education,982.14,Completed,0.3329,0
TX0000000259,AC00005669,2025-03-09 22:39:39,Debit,Mobile Banking,Transfer,9920.33,Completed,0.0018,0
TX0000000260,AC00001910,2025-03-14 00:54:32,Credit,UPI,E-commerce,25379.63,Completed,0.2037,0
TX0000000261,AC00005695,2025-02-28 21:08:40,Debit,UPI,Grocery,15098.84,Completed,0.0179,0
TX0000000262,AC00001507,2025-02-09 12:45:47,Debit,Branch,Utilities,2235.54,Completed,0.0892,0
TX0000000263,AC00005293,2024-11-27 19:22:33,Debit,UPI,Healthcare,7588.0,Completed,0.0008,0
TX0000000264,AC00001322,2026-06-14 16:01:56,Debit,Mobile Banking,Healthcare,10147.0,Completed,0.3262,0
TX0000000265,AC00003469,2025-09-26 22:02:20,Credit,Internet Banking,Travel,28643.41,Completed,0.0651,0
TX0000000266,AC00005399,2025-04-13 14:51:08,Credit,Mobile Banking,Grocery,820.33,Completed,0.2606,0
TX0000000267,AC00002148,2025-09-13 00:15:13,Debit,Mobile Banking,Utilities,662.98,Completed,0.0,0
TX0000000268,AC00003701,2026-02-26 12:03:00,Credit,Internet Banking,Education,6263.9,Completed,0.0095,0
TX0000000269,AC00000135,2026-07-20 16:34:44,Credit,UPI,Healthcare,3055.87,Completed,0.0343,0
TX0000000270,AC00002052,2024-09-07 15:56:26,Debit,Internet Banking,Education,528.12,Completed,0.0104,0
TX0000000271,AC00001269,2025-05-27 09:18:33,Debit,POS,Fuel,1969.22,Completed,0.1503,0
TX0000000272,AC00006311,2026-03-12 15:49:22,Debit,UPI,Fuel,3113.16,Completed,0.0727,0
TX0000000273,AC00004325,2025-05-08 10:23:50,Debit,Branch,Fuel,2709.4,Completed,0.0095,0
TX0000000274,AC00004689,2024-09-14 04:38:35,Credit,UPI,Utilities,44171.17,Completed,0.1192,0
TX0000000275,AC00005704,2025-11-15 18:52:53,Debit,UPI,Grocery,582.48,Completed,0.1086,0
TX0000000276,AC00005392,2024-12-26 05:44:46,Debit,ATM,Education,27707.48,Completed,0.2698,0
TX0000000277,AC00000744,2026-02-27 05:49:43,Credit,Internet Banking,Travel,358.8,Completed,0.2459,0
TX0000000278,AC00004005,2024-11-07 23:25:19,Credit,Branch,E-commerce,6091.63,Completed,0.2486,0
TX0000000279,AC00001681,2026-05-31 09:03:09,Debit,UPI,Fuel,114.69,Completed,0.0439,0
TX0000000280,AC00005078,2025-09-08 02:33:17,Credit,Mobile Banking,Healthcare,3306.62,Completed,0.1357,0
TX0000000281,AC00003074,2026-05-20 04:43:27,Debit,UPI,Transfer,1882.18,Completed,0.2043,0
TX0000000282,AC00003240,2025-03-12 09:50:49,Debit,ATM,Utilities,1279.27,Completed,0.0334,0
TX0000000283,AC00005019,2024-11-22 03:30:02,Debit,UPI,Utilities,6452.73,Completed,0.0796,0
TX0000000284,AC00005932,2026-02-06 04:00:22,Credit,POS,E-commerce,375.78,Completed,0.2984,0
TX0000000285,AC00004117,2026-02-17 17:23:14,Debit,ATM,Fuel,16994.02,Completed,0.1939,0
TX0000000286,AC00004334,2025-10-05 22:56:12,Debit,UPI,E-commerce,2899.8,Completed,0.0102,0
TX0000000287,AC00006897,2024-09-19 05:21:37,Debit,UPI,Travel,2201.85,Completed,0.0007,0
TX0000000288,AC00005358,2026-08-16 08:40:14,Debit,UPI,Healthcare,3233.79,Completed,0.3171,0
TX0000000289,AC00005405,2024-11-02 06:39:13,Credit,ATM,E-commerce,4196.87,Completed,0.1407,0
TX0000000290,AC00001986,2025-04-18 11:28:48,Debit,POS,Fuel,1727.47,Completed,0.0642,0
TX0000000291,AC00001268,2024-10-01 04:35:09,Debit,POS,Utilities,3129.57,Completed,0.1054,0
TX0000000292,AC00003186,2025-07-12 01:48:02,Debit,UPI,Transfer,207372.24,Completed,0.3537,0
TX0000000293,AC00006248,2024-09-14 09:14:53,Credit,UPI,Transfer,5055.92,Completed,0.0515,0
TX0000000294,AC00006512,2024-12-13 09:28:12,Debit,UPI,Fuel,3227.2,Completed,0.149,0
TX0000000295,AC00002525,2025-05-24 02:42:52,Credit,Internet Banking,Healthcare,2557.51,Completed,0.2864,0
TX0000000296,AC00005717,2024-09-18 04:51:27,Debit,POS,E-commerce,1821.21,Completed,0.1096,0
TX0000000297,AC00003215,2026-08-01 01:31:31,Credit,Internet Banking,Grocery,894.74,Completed,0.0236,0
TX0000000298,AC00002741,2026-03-14 01:24:16,Debit,UPI,Utilities,285.27,Completed,0.0871,0
TX0000000299,AC00004500,2025-06-28 20:59:02,Debit,Internet Banking,Utilities,14874.06,Completed,0.0013,0
TX0000000300,AC00002563,2025-06-23 14:04:00,Debit,UPI,Utilities,672.15,Completed,0.0208,0
TX0000000301,AC00002741,2025-10-13 10:52:14,Credit,UPI,Utilities,15096.89,Completed,0.3031,0
TX0000000302,AC00003633,2026-03-26 22:34:46,Debit,UPI,Utilities,7307.83,Completed,0.0208,0
TX0000000303,AC00006455,2025-01-13 13:19:24,Debit,Mobile Banking,Healthcare,751.75,Completed,0.0043,0
TX0000000304,AC00002568,2024-09-28 11:16:37,Debit,Mobile Banking,Transfer,5368.86,Completed,0.0353,0
TX0000000305,AC00002980,2025-01-27 22:25:30,Debit,UPI,Utilities,3559.77,Completed,0.0174,0
TX0000000306,AC00001061,2026-04-08 00:53:28,Debit,UPI,Education,10485.25,Completed,0.1575,0
TX0000000307,AC00004934,2025-08-06 10:31:51,Debit,UPI,Fuel,5766.89,Completed,0.2052,0
TX0000000308,AC00002313,2024-10-22 10:54:25,Credit,UPI,Transfer,3517.41,Completed,0.0812,0
TX0000000309,AC00005209,2026-02-13 08:49:10,Debit,UPI,E-commerce,819.38,Completed,0.0302,0
TX0000000310,AC00004129,2025-04-20 17:48:16,Debit,UPI,Fuel,2116.06,Completed,0.027,0
TX0000000311,AC00001207,2026-08-07 16:53:10,Debit,Internet Banking,Education,55.35,Completed,0.0682,0
TX0000000312,AC00001427,2026-08-01 04:32:50,Credit,Internet Banking,Healthcare,2067.43,Completed,0.0119,0
TX0000000313,AC00001794,2024-11-26 09:30:00,Debit,Internet Banking,Grocery,893.68,Completed,0.0915,0
TX0000000314,AC00004486,2025-08-16 13:27:07,Debit,Mobile Banking,Travel,2607.87,Completed,0.0044,0
TX0000000315,AC00006470,2026-01-04 18:40:39,Debit,Mobile Banking,Travel,190.71,Completed,0.005,0
TX0000000316,AC00006598,2026-05-26 18:17:42,Credit,POS,Fuel,2724.92,Completed,0.1553,0
TX0000000317,AC00000137,2025-12-31 19:23:18,Debit,Mobile Banking,Fuel,6170.5,Completed,0.0076,0
TX0000000318,AC00005256,2024-12-23 22:11:41,Debit,Mobile Banking,Healthcare,96842.54,Completed,0.1917,0
TX0000000319,AC00002518,2025-12-25 16:37:36,Credit,ATM,Grocery,3120.33,Completed,0.0599,0
TX0000000320,AC00003053,2026-06-12 22:01:13,Debit,ATM,Grocery,3809.81,Completed,0.1086,0
TX0000000321,AC00001553,2026-05-14 01:20:54,Debit,Mobile Banking,E-commerce,8813.18,Completed,0.2671,0
TX0000000322,AC00001358,2026-06-22 06:27:02,Debit,Branch,E-commerce,305.61,Completed,0.0043,0
TX0000000323,AC00004956,2025-03-03 14:24:15,Debit,UPI,Grocery,2916.74,Completed,0.2068,0
TX0000000324,AC00006311,2026-07-19 15:14:52,Credit,UPI,Healthcare,1447.19,Completed,0.0094,0
TX0000000325,AC00005783,2025-03-15 13:33:16,Debit,POS,Utilities,490.5,Completed,0.0251,0
TX0000000326,AC00006874,2026-01-26 13:38:44,Debit,UPI,E-commerce,1646.84,Completed,0.0992,0
TX0000000327,AC00004853,2025-09-19 17:45:18,Debit,UPI,Travel,2341.63,Completed,0.1476,0
TX0000000328,AC00001361,2025-12-12 15:20:08,Debit,UPI,Utilities,2432.07,Failed,0.1579,0
TX0000000329,AC00005714,2024-10-30 10:22:31,Credit,Mobile Banking,Transfer,11442.22,Completed,0.0193,0
TX0000000330,AC00003688,2025-05-06 12:57:50,Credit,POS,Healthcare,476.48,Completed,0.2353,0
TX0000000331,AC00004327,2026-02-06 01:34:08,Credit,Mobile Banking,E-commerce,7734.31,Completed,0.2859,0
TX0000000332,AC00001522,2025-01-10 22:01:39,Debit,ATM,E-commerce,9181.69,Completed,0.0714,0
TX0000000333,AC00000364,2025-06-01 22:12:41,Credit,Mobile Banking,Fuel,676.6,Completed,0.1074,0
TX0000000334,AC00006258,2025-06-27 13:53:25,Debit,Internet Banking,E-commerce,656.32,Completed,0.1666,0
TX0000000335,AC00004841,2025-12-23 07:12:22,Credit,Mobile Banking,Fuel,4795.54,Completed,0.1558,0
TX0000000336,AC00005955,2026-06-30 09:32:52,Debit,UPI,Grocery,1324.09,Completed,0.2005,0
TX0000000337,AC00000021,2025-03-16 15:54:55,Debit,Internet Banking,Travel,1882.64,Completed,0.0414,0
TX0000000338,AC00004621,2025-12-26 11:45:01,Debit,Mobile Banking,Fuel,1056.37,Completed,0.0031,0
TX0000000339,AC00001943,2026-05-03 20:05:43,Debit,POS,Travel,12753.25,Completed,0.2466,0
TX0000000340,AC00005068,2026-06-17 23:24:55,Debit,Internet Banking,Grocery,1412.68,Completed,0.0566,0
TX0000000341,AC00006513,2025-01-09 16:52:38,Debit,Mobile Banking,E-commerce,2276.47,Completed,0.1597,0
TX0000000342,AC00002481,2025-06-14 06:48:51,Credit,Mobile Banking,Healthcare,925.49,Completed,0.1053,0
TX0000000343,AC00004389,2025-07-20 07:45:07,Credit,Mobile Banking,Fuel,1350.14,Completed,0.051,0
TX0000000344,AC00004676,2024-11-15 07:05:46,Debit,UPI,Utilities,13121.75,Completed,0.0004,0
TX0000000345,AC00000581,2025-08-10 22:45:03,Credit,Mobile Banking,Travel,17296.89,Completed,0.0446,0
TX0000000346,AC00000785,2025-01-23 20:20:03,Debit,POS,Travel,917.22,Completed,0.1666,0
TX0000000347,AC00004057,2025-11-22 06:47:03,Debit,Branch,Grocery,536.23,Completed,0.0137,0
TX0000000348,AC00002824,2026-08-06 10:34:11,Debit,UPI,Grocery,14030.4,Completed,0.0837,0
TX0000000349,AC00006836,2026-04-07 16:30:53,Debit,UPI,E-commerce,4580.41,Completed,0.1302,0
TX0000000350,AC00000322,2026-04-26 04:30:33,Debit,POS,Healthcare,62412.25,Completed,0.0951,0
TX0000000351,AC00002855,2025-09-19 21:11:11,Debit,UPI,Education,36132.86,Completed,0.0577,0
TX0000000352,AC00001655,2025-01-17 09:00:45,Credit,ATM,Grocery,196.3,Completed,0.0786,0
TX0000000353,AC00002343,2025-02-12 04:26:57,Credit,Mobile Banking,E-commerce,1307.18,Completed,0.0563,0
TX0000000354,AC00006269,2025-11-25 12:03:36,Credit,Branch,Education,2081.61,Completed,0.0832,0
TX0000000355,AC00005727,2026-03-16 19:23:01,Debit,POS,Transfer,4295.42,Completed,0.1179,0
TX0000000356,AC00006770,2025-12-23 22:52:08,Debit,POS,Education,27820.2,Completed,0.0712,0
TX0000000357,AC00005884,2025-05-29 06:49:52,Debit,POS,E-commerce,5503.57,Completed,0.0381,0
TX0000000358,AC00003663,2026-06-27 14:20:01,Debit,Internet Banking,Utilities,1149.74,Completed,0.1224,0
TX0000000359,AC00005192,2025-01-27 20:51:35,Debit,Mobile Banking,Grocery,2332.81,Completed,0.036,0
TX0000000360,AC00002121,2024-09-05 03:17:51,Debit,UPI,Transfer,7713.62,Completed,0.5096,0
TX0000000361,AC00001357,2025-04-11 13:25:44,Credit,POS,Travel,7062.41,Completed,0.0691,0
TX0000000362,AC00004640,2026-05-05 00:35:38,Credit,UPI,Fuel,546.06,Completed,0.0985,0
TX0000000363,AC00005465,2025-09-08 16:15:47,Debit,POS,E-commerce,13539.7,Completed,0.0358,0
TX0000000364,AC00006572,2026-07-17 06:55:43,Debit,Mobile Banking,Healthcare,1077.19,Completed,0.022,0
TX0000000365,AC00003568,2026-08-17 12:17:53,Credit,POS,Healthcare,10495.24,Completed,0.0405,0
TX0000000366,AC00000569,2025-08-21 22:29:40,Debit,UPI,Grocery,3685.23,Completed,0.056,0
TX0000000367,AC00004228,2025-01-22 18:05:30,Credit,UPI,E-commerce,20751.69,Completed,0.2437,0
TX0000000368,AC00002062,2026-05-19 04:59:13,Debit,UPI,Fuel,213.53,Completed,0.0397,0
TX0000000369,AC00004490,2026-03-09 19:25:20,Debit,UPI,Education,2446.97,Completed,0.0089,0
TX0000000370,AC00000059,2026-01-26 17:33:17,Credit,POS,E-commerce,246.29,Completed,0.0439,0
TX0000000371,AC00000467,2026-01-28 02:42:51,Debit,UPI,Healthcare,2817.58,Completed,0.1862,0
TX0000000372,AC00005502,2024-10-02 13:04:19,Debit,UPI,Transfer,2269.08,Completed,0.1913,0
TX0000000373,AC00001918,2024-10-03 10:35:31,Credit,ATM,Healthcare,1613.27,Completed,0.0317,0
TX0000000374,AC00002187,2026-06-04 17:39:33,Debit,UPI,Education,10381.88,Completed,0.0729,0
TX0000000375,AC00003239,2025-12-25 15:49:46,Credit,UPI,Grocery,156.23,Completed,0.0596,0
TX0000000376,AC00005261,2026-02-08 17:57:46,Debit,Internet Banking,Utilities,696.02,Failed,0.0133,0
TX0000000377,AC00006001,2026-05-14 05:31:57,Debit,ATM,Travel,8884.31,Completed,0.2358,0
TX0000000378,AC00004830,2025-05-12 05:58:55,Debit,UPI,Travel,25909.83,Completed,0.2475,0
TX0000000379,AC00005413,2026-06-21 17:21:25,Debit,POS,Travel,1797.92,Completed,0.0131,0
TX0000000380,AC00001266,2025-04-16 12:07:12,Debit,UPI,Grocery,19167.1,Completed,0.0936,0
TX0000000381,AC00001882,2026-02-21 10:56:10,Credit,UPI,Grocery,19302.41,Completed,0.1266,0
TX0000000382,AC00005557,2024-10-17 01:14:53,Debit,Internet Banking,Education,235.76,Completed,0.1072,0
TX0000000383,AC00006820,2025-03-05 12:58:18,Debit,UPI,Healthcare,16453.86,Completed,0.2491,0
TX0000000384,AC00002814,2025-03-30 10:10:01,Debit,Branch,Fuel,44255.28,Completed,0.0357,0
TX0000000385,AC00002502,2025-08-30 06:21:18,Credit,POS,Healthcare,4042.44,Failed,0.0577,0
TX0000000386,AC00002378,2025-03-01 02:45:31,Debit,Branch,Healthcare,2329.27,Completed,0.2199,0
TX0000000387,AC00006328,2026-08-15 09:51:31,Debit,POS,E-commerce,3585.72,Completed,0.3154,0
TX0000000388,AC00005893,2024-09-10 09:10:04,Debit,UPI,Transfer,422.05,Completed,0.254,0
TX0000000389,AC00005718,2025-11-05 08:23:54,Debit,POS,E-commerce,60545.61,Completed,0.0576,0
TX0000000390,AC00000898,2025-02-25 00:28:38,Debit,Branch,E-commerce,15691.55,Completed,0.1119,0
TX0000000391,AC00001684,2025-03-08 00:00:36,Credit,UPI,Transfer,1216.3,Completed,0.0802,0
TX0000000392,AC00002259,2026-08-25 08:49:13,Credit,Internet Banking,Fuel,3564.33,Completed,0.0022,0
TX0000000393,AC00003685,2026-04-02 01:15:06,Credit,UPI,Utilities,3736.61,Completed,0.0246,0
TX0000000394,AC00001627,2026-03-28 15:02:49,Credit,Branch,Travel,2516.9,Completed,0.1555,0
TX0000000395,AC00006324,2026-02-09 15:56:07,Debit,POS,Transfer,2550.64,Completed,0.1782,0
TX0000000396,AC00003554,2025-08-26 15:38:57,Credit,Mobile Banking,Transfer,4655.72,Completed,0.3166,0
TX0000000397,AC00004473,2025-06-06 12:43:57,Debit,POS,Fuel,6741.69,Completed,0.0367,0
TX0000000398,AC00003401,2025-12-05 03:55:45,Debit,UPI,Education,2706.31,Completed,0.0016,0
TX0000000399,AC00002676,2024-09-19 03:36:26,Debit,UPI,E-commerce,6218.97,Completed,0.4539,0
TX0000000400,AC00004405,2025-08-23 03:27:29,Credit,ATM,Transfer,7332.39,Completed,0.0929,0
TX0000000401,AC00004381,2025-02-21 11:18:00,Debit,POS,Travel,305.56,Completed,0.2473,0
TX0000000402,AC00006580,2026-03-22 07:56:16,Debit,ATM,Utilities,219.25,Completed,0.1799,0
TX0000000403,AC00005188,2026-03-08 01:30:59,Debit,UPI,Education,3547.89,Completed,0.026,0
TX0000000404,AC00002495,2024-09-11 23:54:12,Credit,UPI,E-commerce,671.33,Completed,0.3847,0
TX0000000405,AC00002219,2025-08-01 08:49:27,Debit,UPI,Utilities,7661.38,Completed,0.1468,0
TX0000000406,AC00003235,2024-09-13 02:39:39,Debit,UPI,Transfer,3648.94,Completed,0.0031,0
TX0000000407,AC00005494,2026-02-28 05:35:05,Credit,UPI,Travel,2384.51,Completed,0.2941,0
TX0000000408,AC00001843,2026-07-22 04:41:08,Credit,POS,Transfer,251.73,Completed,0.0358,0
TX0000000409,AC00003386,2025-05-23 07:25:51,Debit,Branch,Transfer,469.05,Completed,0.0674,0
TX0000000410,AC00004128,2026-04-05 21:22:08,Credit,UPI,Utilities,8411.33,Completed,0.0358,0
TX0000000411,AC00005515,2026-01-20 04:53:33,Debit,UPI,Grocery,24622.96,Completed,0.1201,0
TX0000000412,AC00003465,2024-11-17 03:47:20,Debit,UPI,Grocery,787.15,Completed,0.0317,0
TX0000000413,AC00001309,2025-09-25 10:36:34,Debit,UPI,Healthcare,10271.34,Completed,0.0852,0
TX0000000414,AC00006057,2026-07-30 15:09:46,Credit,POS,Transfer,366.13,Completed,0.0371,0
TX0000000415,AC00003702,2026-07-01 03:21:51,Debit,POS,Healthcare,7402.66,Completed,0.2648,0
TX0000000416,AC00004627,2025-09-10 08:57:25,Debit,UPI,Travel,2194.13,Completed,0.0606,0
TX0000000417,AC00003518,2025-11-09 00:49:40,Credit,POS,Healthcare,5008.11,Completed,0.1321,0
TX0000000418,AC00005332,2025-02-08 13:47:28,Debit,UPI,Education,3190.91,Completed,0.1041,0
TX0000000419,AC00003687,2025-05-17 10:38:10,Debit,UPI,Healthcare,2440.72,Completed,0.4356,0
TX0000000420,AC00002370,2026-07-19 17:46:18,Credit,UPI,Transfer,24412.12,Completed,0.0345,0
TX0000000421,AC00003530,2025-05-23 12:23:42,Credit,Internet Banking,Travel,3977.81,Completed,0.2527,0
TX0000000422,AC00002537,2024-10-24 22:46:02,Debit,UPI,Travel,5690.8,Completed,0.056,0
TX0000000423,AC00000787,2026-08-05 07:59:05,Debit,Mobile Banking,Travel,1367.13,Completed,0.0225,0
TX0000000424,AC00001384,2026-05-27 03:33:20,Debit,Mobile Banking,Grocery,15447.63,Completed,0.0065,0
TX0000000425,AC00003303,2025-12-24 20:22:47,Credit,UPI,Education,7531.69,Completed,0.0265,0
TX0000000426,AC00000194,2025-09-22 18:06:23,Credit,UPI,Healthcare,2556.27,Completed,0.1337,0
TX0000000427,AC00001800,2025-05-18 21:28:02,Credit,Mobile Banking,E-commerce,2849.97,Completed,0.018,0
TX0000000428,AC00000936,2025-08-03 18:42:15,Credit,Mobile Banking,Travel,9730.24,Completed,0.013,0
TX0000000429,AC00002630,2025-09-28 09:18:48,Debit,UPI,Education,6960.84,Completed,0.0494,0
TX0000000430,AC00002159,2026-04-06 19:27:55,Credit,UPI,Fuel,8735.9,Completed,0.2723,0
TX0000000431,AC00004875,2025-08-09 09:30:42,Credit,ATM,Healthcare,1711.87,Completed,0.1015,0
TX0000000432,AC00005887,2025-12-30 07:49:56,Credit,POS,Utilities,1894.0,Completed,0.2094,0
TX0000000433,AC00005711,2024-11-09 10:31:02,Debit,POS,Grocery,15239.13,Completed,0.0325,0
TX0000000434,AC00004836,2025-09-29 18:47:32,Debit,UPI,Transfer,614.02,Failed,0.0404,0
TX0000000435,AC00006285,2026-04-28 12:10:05,Debit,UPI,E-commerce,277.47,Completed,0.0617,0
TX0000000436,AC00002725,2024-10-03 02:15:20,Debit,UPI,Education,11736.01,Completed,0.012,0
TX0000000437,AC00003279,2025-05-01 21:30:04,Credit,UPI,Grocery,3262.93,Completed,0.0959,0
TX0000000438,AC00002409,2025-02-26 22:53:08,Credit,UPI,Healthcare,1177.76,Completed,0.1416,0
TX0000000439,AC00003635,2025-10-02 20:41:28,Credit,UPI,Education,5586.91,Completed,0.1684,0
TX0000000440,AC00003172,2025-09-07 09:49:57,Debit,UPI,Transfer,2539.02,Completed,0.0322,0
TX0000000441,AC00003088,2025-07-24 13:13:38,Debit,UPI,Education,697.42,Completed,0.043,0
TX0000000442,AC00006678,2025-12-06 07:29:44,Debit,POS,Healthcare,1672.13,Completed,0.1327,0
TX0000000443,AC00002247,2025-10-06 10:30:39,Debit,UPI,Fuel,848.08,Completed,0.0608,0
TX0000000444,AC00005664,2025-01-25 06:22:00,Credit,Internet Banking,Fuel,1572.61,Completed,0.0135,0
TX0000000445,AC00000534,2025-09-05 18:07:03,Debit,Internet Banking,E-commerce,2113.18,Completed,0.1,0
TX0000000446,AC00006580,2024-09-16 16:32:23,Debit,Mobile Banking,Grocery,41688.5,Completed,0.11,0
TX0000000447,AC00003328,2025-01-18 16:59:36,Credit,Mobile Banking,E-commerce,1732.37,Completed,0.1403,0
TX0000000448,AC00004099,2024-10-29 09:21:32,Credit,Mobile Banking,Transfer,3682.19,Completed,0.0841,0
TX0000000449,AC00006429,2025-11-27 09:31:17,Credit,UPI,Transfer,4428.95,Completed,0.059,0
TX0000000450,AC00001938,2025-01-02 14:23:24,Debit,Mobile Banking,Transfer,844.83,Completed,0.008,0
TX0000000451,AC00002691,2025-07-01 16:14:51,Credit,UPI,E-commerce,6559.5,Completed,0.0004,0
TX0000000452,AC00001707,2025-10-03 05:22:21,Credit,ATM,Utilities,627.77,Completed,0.1748,0
TX0000000453,AC00003280,2026-07-06 06:49:49,Debit,POS,E-commerce,5763.76,Completed,0.2673,0
TX0000000454,AC00001624,2026-06-04 03:49:36,Debit,POS,E-commerce,2039.37,Completed,0.0755,0
TX0000000455,AC00005823,2026-06-21 18:51:04,Debit,UPI,Education,1659.18,Completed,0.0286,0
TX0000000456,AC00003992,2024-09-13 04:41:17,Credit,Branch,Healthcare,3182.17,Completed,0.0116,0
TX0000000457,AC00001304,2025-10-11 02:24:16,Credit,POS,Fuel,1127.62,Completed,0.1665,0
TX0000000458,AC00001140,2025-01-22 05:11:29,Debit,POS,Grocery,542.46,Completed,0.1546,0
TX0000000459,AC00000647,2024-09-13 23:43:26,Debit,ATM,Fuel,951.55,Completed,0.1306,0
TX0000000460,AC00004027,2026-04-19 08:01:50,Debit,UPI,Healthcare,759.17,Completed,0.3522,0
TX0000000461,AC00000198,2024-09-04 07:43:35,Debit,POS,Healthcare,1675.95,Completed,0.1001,0
TX0000000462,AC00000255,2026-05-01 05:03:23,Debit,UPI,Grocery,2264.32,Completed,0.0078,0
TX0000000463,AC00005584,2026-05-30 08:13:24,Debit,Branch,Healthcare,1029.34,Completed,0.0404,0
TX0000000464,AC00003300,2025-07-18 21:59:16,Credit,UPI,Fuel,2689.69,Completed,0.0371,0
TX0000000465,AC00003669,2024-09-18 09:14:59,Debit,UPI,Grocery,1506.54,Completed,0.0211,0
TX0000000466,AC00002362,2025-07-25 01:59:18,Credit,Mobile Banking,Education,1017.78,Completed,0.3306,0
TX0000000467,AC00004058,2026-06-30 21:14:34,Debit,POS,Transfer,643.19,Completed,0.0304,0
TX0000000468,AC00002863,2026-02-13 18:33:56,Debit,POS,Fuel,14643.37,Completed,0.0904,0
TX0000000469,AC00002767,2024-11-01 21:14:34,Debit,Internet Banking,Transfer,1270.51,Completed,0.1032,0
TX0000000470,AC00001169,2026-08-20 00:42:28,Debit,ATM,E-commerce,1561.04,Completed,0.2994,0
TX0000000471,AC00002385,2026-03-28 02:39:24,Debit,POS,Healthcare,9505.47,Completed,0.0615,0
TX0000000472,AC00003150,2024-09-11 18:27:46,Debit,POS,Healthcare,1152.59,Completed,0.0058,0
TX0000000473,AC00002527,2026-06-10 15:01:45,Credit,ATM,E-commerce,5518.79,Completed,0.0307,0
TX0000000474,AC00003992,2026-03-22 23:36:19,Debit,UPI,Fuel,919.6,Completed,0.3167,0
TX0000000475,AC00002240,2025-05-10 21:44:16,Debit,ATM,Education,613.38,Completed,0.1098,0
TX0000000476,AC00005989,2026-03-12 23:26:52,Credit,ATM,Education,1320.09,Completed,0.0625,0
TX0000000477,AC00001875,2026-03-11 05:57:53,Debit,POS,Transfer,3397.88,Completed,0.1079,0
TX0000000478,AC00006298,2025-01-23 13:18:40,Debit,UPI,Education,1275.29,Completed,0.013,0
TX0000000479,AC00003863,2026-03-22 06:00:05,Debit,POS,Fuel,16776.19,Completed,0.1003,0
TX0000000480,AC00002889,2025-06-28 15:45:09,Debit,Mobile Banking,Grocery,335.42,Completed,0.2476,0
TX0000000481,AC00006111,2026-03-25 03:24:21,Credit,UPI,Transfer,212.54,Completed,0.0061,0
TX0000000482,AC00002239,2026-01-20 17:40:54,Debit,POS,Fuel,38650.53,Completed,0.2231,0
