card_id,customer_id,card_type,credit_limit,current_outstanding,status
CD00002054,CU00003859,Gold,100000,19213.95,Blocked
CD00002055,CU00004195,Gold,100000,6993.27,Active
CD00002056,CU00001626,Platinum,350000,3092.54,Active
CD00002057,CU00001379,Platinum,350000,20077.52,Active
CD00002058,CU00000072,Classic,500000,3083.3,Active
CD00002059,CU00002608,Gold,350000,6124.68,Active
CD00002060,CU00004901,Gold,100000,21275.75,Active
CD00002061,CU00004583,Platinum,100000,40585.74,Active
CD00002062,CU00003434,Classic,350000,11082.19,Active
CD00002063,CU00001699,Platinum,350000,12594.05,Active
CD00002064,CU00000091,Platinum,200000,21329.53,Active
CD00002065,CU00004524,Classic,200000,18008.01,Active
CD00002066,CU00004301,Classic,50000,2217.93,Active
CD00002067,CU00001101,Classic,100000,17693.59,Active
CD00002068,CU00001902,Gold,200000,3041.65,Active
CD00002069,CU00003697,Classic,50000,4259.86,Active
CD00002070,CU00000456,Gold,50000,1246.61,Active
CD00002071,CU00003158,Platinum,200000,6097.16,Active
CD00002072,CU00003500,Gold,500000,9475.79,Active
CD00002073,CU00001335,Classic,100000,5907.51,Active
CD00002074,CU00000749,Platinum,100000,6307.3,Active
CD00002075,CU00002285,Business,50000,34552.54,Active
CD00002076,CU00001165,Gold,50000,78788.22,Active
CD00002077,CU00000514,Gold,200000,6170.01,Active
CD00002078,CU00000042,Gold,100000,20876.61,Active
CD00002079,CU00000902,Gold,100000,1099.25,Active
CD00002080,CU00002067,Classic,200000,11733.92,Active
CD00002081,CU00000201,Classic,500000,19797.88,Active
CD00002082,CU00004574,Classic,100000,16660.31,Active
CD00002083,CU00004905,Platinum,500000,36574.51,Closed
CD00002084,CU00001499,Classic,50000,30661.38,Active
CD00002085,CU00001080,Classic,100000,17945.17,Active
CD00002086,CU00002182,Platinum,100000,2846.28,Closed
CD00002087,CU00003924,Platinum,350000,5315.94,Active
CD00002088,CU00000318,Platinum,100000,1653.27,Active
CD00002089,CU00004819,Classic,200000,21583.74,Closed
CD00002090,CU00004741,Classic,200000,34713.34,Active
CD00002091,CU00004747,Platinum,200000,27250.79,Active
CD00002092,CU00003179,Business,50000,1353.4,Active
CD00002093,CU00002744,Platinum,200000,10809.59,Active
CD00002094,CU00003831,Platinum,500000,7693.48,Active
CD00002095,CU00002725,Gold,350000,11347.67,Active
CD00002096,CU00001994,Business,200000,9348.82,Active
CD00002097,CU00001727,Gold,50000,1204.57,Active
CD00002098,CU00000982,Platinum,350000,2436.68,Active
CD00002099,CU00000012,Platinum,350000,23501.53,Active
CD00002100,CU00002006,Platinum,500000,4264.01,Active
CD00002101,CU00004991,Gold,200000,10525.67,Active
CD00002102,CU00000449,Platinum,100000,18370.06,Active
CD00002103,CU00002369,Classic,50000,4667.57,Closed
CD00002104,CU00002518,Platinum,100000,8157.73,Active
CD00002105,CU00000648,Gold,200000,3595.85,Active
CD00002106,CU00000798,Platinum,100000,3495.68,Active
CD00002107,CU00004165,Gold,200000,12063.38,Active
CD00002108,CU00002331,Classic,200000,2066.87,Active
CD00002109,CU00002377,Gold,350000,31202.58,Active
CD00002110,CU00002889,Platinum,500000,32098.77,Active
CD00002111,CU00003084,Classic,100000,16008.5,Active
CD00002112,CU00001111,Classic,350000,12172.91,Active
CD00002113,CU00001805,Classic,500000,52668.95,Active
CD00002114,CU00002218,Gold,100000,18866.28,Active
CD00002115,CU00000054,Classic,100000,12644.04,Active
CD00002116,CU00000035,Gold,100000,34171.56,Active
CD00002117,CU00000090,Gold,50000,30088.74,Active
CD00002118,CU00000074,Gold,500000,7162.14,Active
CD00002119,CU00003378,Classic,500000,1855.7,Active
CD00002120,CU00003458,Platinum,50000,2959.27,Active
CD00002121,CU00004620,Platinum,500000,111343.68,Active
CD00002122,CU00002927,Gold,500000,24934.08,Active
CD00002123,CU00003768,Platinum,500000,63556.71,Active
CD00002124,CU00004826,Platinum,200000,10575.1,Active
CD00002125,CU00001706,Classic,50000,10592.28,Active
CD00002126,CU00001728,Platinum,200000,31946.95,Active
CD00002127,CU00001790,Classic,100000,15233.18,Blocked
CD00002128,CU00000913,Classic,500000,7795.3,Active
CD00002129,CU00002996,Platinum,50000,6723.21,Active
CD00002130,CU00004968,Platinum,350000,10038.2,Active
CD00002131,CU00004354,Classic,50000,23810.33,Active
CD00002132,CU00000775,Classic,500000,40623.11,Active
CD00002133,CU00000412,Business,200000,23474.78,Active
CD00002134,CU00000599,Platinum,50000,5614.66,Active
CD00002135,CU00004597,Platinum,50000,18555.07,Active
CD00002136,CU00001909,Gold,100000,4169.95,Active
CD00002137,CU00003287,Classic,200000,7217.75,Active
CD00002138,CU00004014,Gold,200000,7071.28,Active
CD00002139,CU00004526,Classic,350000,2802.82,Active
CD00002140,CU00003455,Classic,500000,16727.59,Active
CD00002141,CU00000215,Classic,200000,43306.6,Active
CD00002142,CU00004814,Classic,500000,4252.67,Active
CD00002143,CU00002495,Classic,500000,2510.92,Active
CD00002144,CU00004519,Classic,500000,14394.76,Active
CD00002145,CU00002421,Gold,500000,12482.84,Active
CD00002146,CU00003216,Platinum,200000,6337.92,Active
CD00002147,CU00002199,Gold,350000,11587.1,Active
CD00002148,CU00003918,Platinum,50000,8653.46,Active
CD00002149,CU00004355,Classic,350000,21032.49,Active
CD00002150,CU00000063,Business,50000,27294.89,Active
CD00002151,CU00000480,Classic,350000,30720.36,Active
CD00002152,CU00001071,Platinum,350000,68578.21,Active
CD00002153,CU00002888,Gold,100000,7115.96,Active
CD00002154,CU00000666,Gold,350000,12019.43,Active
CD00002155,CU00000580,Classic,500000,22568.75,Active
CD00002156,CU00004732,Classic,500000,13986.18,Active
CD00002157,CU00000049,Classic,500000,5524.2,Active
CD00002158,CU00000818,Platinum,50000,7237.12,Active
CD00002159,CU00004125,Business,500000,2763.88,Active
CD00002160,CU00000122,Classic,50000,3144.77,Active
CD00002161,CU00002580,Platinum,200000,6267.51,Active
CD00002162,CU00004730,Gold,500000,16260.83,Active
CD00002163,CU00002457,Classic,500000,7672.86,Active
CD00002164,CU00004640,Gold,200000,2593.1,Active
CD00002165,CU00000414,Business,500000,37013.38,Active
CD00002166,CU00002940,Platinum,500000,3651.68,Active
CD00002167,CU00005000,Gold,50000,27073.53,Active
CD00002168,CU00003462,Classic,200000,9245.05,Active
CD00002169,CU00004185,Business,500000,11063.8,Active
CD00002170,CU00000826,Classic,350000,9689.39,Active
CD00002171,CU00001340,Classic,500000,5250.28,Closed
CD00002172,CU00001374,Platinum,50000,1854.95,Active
CD00002173,CU00002238,Platinum,50000,20411.83,Active
CD00002174,CU00003269,Gold,350000,20855.5,Active
CD00002175,CU00002365,Gold,200000,5849.91,Active
CD00002176,CU00004646,Platinum,50000,2351.56,Active
CD00002177,CU00001667,Classic,100000,17808.51,Active
CD00002178,CU00004653,Gold,350000,25377.38,Active
CD00002179,CU00000311,Business,500000,4766.97,Active
CD00002180,CU00002200,Gold,100000,12014.18,Active
CD00002181,CU00002202,Gold,350000,1925.52,Active
CD00002182,CU00000299,Gold,100000,4795.09,Active
CD00002183,CU00002500,Gold,350000,59199.5,Active
CD00002184,CU00001451,Platinum,50000,1483.31,Active
CD00002185,CU00000914,Gold,50000,16321.34,Active
CD00002186,CU00002693,Business,200000,24633.75,Blocked
CD00002187,CU00004982,Gold,350000,1866.38,Active
CD00002188,CU00001833,Gold,200000,13126.74,Blocked
CD00002189,CU00000644,Gold,100000,12128.73,Active
CD00002190,CU00001733,Business,100000,10819.11,Active
CD00002191,CU00004832,Platinum,500000,34847.09,Active
CD00002192,CU00002805,Gold,350000,1986.7,Active
CD00002193,CU00003096,Classic,350000,9804.75,Active
CD00002194,CU00004739,Platinum,50000,18487.02,Active
CD00002195,CU00000099,Gold,500000,9994.76,Active
CD00002196,CU00002953,Classic,350000,7674.12,Active
CD00002197,CU00000450,Gold,100000,2963.0,Active
CD00002198,CU00002007,Classic,350000,16891.23,Active
CD00002199,CU00003546,Platinum,350000,22713.13,Active
CD00002200,CU00004959,Classic,200000,6787.04,Active
CD00002201,CU00002851,Platinum,500000,1907.56,Active
CD00002202,CU00001478,Classic,350000,15087.02,Active
CD00002203,CU00004786,Classic,100000,33416.65,Active
CD00002204,CU00002217,Gold,200000,14826.1,Active
CD00002205,CU00004890,Classic,350000,62368.4,Active
CD00002206,CU00000653,Classic,500000,734.36,Active
CD00002207,CU00001084,Gold,100000,11864.72,Active
CD00002208,CU00003009,Platinum,350000,24658.33,Active
CD00002209,CU00002827,Classic,350000,1345.99,Active
CD00002210,CU00001320,Classic,500000,3965.17,Active
CD00002211,CU00001750,Platinum,50000,2597.33,Active
CD00002212,CU00001690,Gold,50000,8264.49,Active
CD00002213,CU00003263,Business,50000,27134.77,Active
CD00002214,CU00004623,Gold,100000,32314.97,Active
CD00002215,CU00000297,Classic,500000,63245.54,Active
CD00002216,CU00003847,Gold,500000,23078.6,Active
CD00002217,CU00003761,Classic,100000,9619.67,Active
CD00002218,CU00003286,Platinum,50000,28008.17,Active
CD00002219,CU00000141,Gold,200000,3068.97,Active
CD00002220,CU00002885,Classic,50000,3932.91,Active
CD00002221,CU00002303,Classic,350000,4973.59,Active
CD00002222,CU00001149,Classic,350000,1527.37,Active
CD00002223,CU00004190,Business,200000,3189.19,Active
CD00002224,CU00003633,Business,100000,11606.31,Active
CD00002225,CU00003472,Gold,350000,7864.75,Active
CD00002226,CU00001293,Gold,50000,9504.38,Active
CD00002227,CU00001991,Platinum,100000,13369.38,Active
CD00002228,CU00003482,Platinum,350000,1599.11,Active
CD00002229,CU00000121,Gold,500000,17053.57,Blocked
CD00002230,CU00002944,Classic,50000,16243.11,Blocked
CD00002231,CU00001629,Classic,200000,9271.21,Active
CD00002232,CU00004593,Classic,500000,2041.52,Active
CD00002233,CU00002317,Business,500000,64932.64,Active
CD00002234,CU00000021,Business,500000,6237.37,Active
CD00002235,CU00004454,Platinum,50000,38454.42,Active
CD00002236,CU00004816,Classic,350000,6798.03,Active
CD00002237,CU00000187,Classic,500000,17020.57,Active
CD00002238,CU00001571,Classic,500000,49343.15,Active
CD00002239,CU00004128,Gold,500000,9754.4,Active
CD00002240,CU00004258,Classic,200000,26312.83,Active
CD00002241,CU00004119,Classic,500000,10007.77,Active
CD00002242,CU00000274,Classic,200000,11890.19,Active
CD00002243,CU00003294,Gold,350000,9490.93,Active
CD00002244,CU00002129,Platinum,100000,13782.22,Active
CD00002245,CU00000627,Classic,100000,8350.29,Active
CD00002246,CU00003950,Platinum,100000,5902.55,Active
CD00002247,CU00000612,Platinum,350000,6580.68,Active
CD00002248,CU00003289,Platinum,200000,11441.55,Active
CD00002249,CU00003767,Classic,100000,50795.49,Active
CD00002250,CU00001498,Platinum,500000,4861.55,Closed
CD00002251,CU00003703,Business,200000,114000.73,Active
CD00002252,CU00002935,Classic,50000,6721.67,Active
CD00002253,CU00001602,Classic,200000,3895.35,Active
CD00002254,CU00000555,Classic,50000,754.91,Active
CD00002255,CU00001091,Business,350000,4767.32,Active
CD00002256,CU00004987,Business,100000,30796.6,Active
CD00002257,CU00003841,Classic,350000,13914.71,Active
CD00002258,CU00001781,Business,350000,1908.36,Active
CD00002259,CU00000194,Gold,200000,2429.72,Active
CD00002260,CU00004150,Classic,500000,4781.15,Active
CD00002261,CU00000589,Classic,350000,3255.26,Active
CD00002262,CU00001418,Classic,50000,18958.75,Active
CD00002263,CU00002886,Classic,50000,69281.95,Active
CD00002264,CU00003883,Classic,200000,39301.39,Active
CD00002265,CU00001510,Classic,500000,3024.81,Active
CD00002266,CU00001114,Gold,350000,37510.88,Active
CD00002267,CU00003586,Classic,100000,791.44,Closed
CD00002268,CU00003403,Gold,350000,6174.81,Active
CD00002269,CU00001035,Classic,100000,77655.31,Active
CD00002270,CU00001482,Platinum,50000,18679.71,Active
CD00002271,CU00000471,Platinum,50000,4651.36,Active
CD00002272,CU00004601,Classic,500000,6371.37,Active
CD00002273,CU00000667,Platinum,100000,17142.17,Active
CD00002274,CU00001016,Classic,50000,4269.22,Active
CD00002275,CU00002637,Gold,350000,49560.53,Blocked
CD00002276,CU00003629,Gold,350000,9600.4,Active
CD00002277,CU00002095,Classic,350000,16671.89,Active
CD00002278,CU00000832,Gold,200000,3520.76,Active
CD00002279,CU00000963,Business,100000,16376.08,Active
CD00002280,CU00000398,Classic,200000,23212.43,Active
CD00002281,CU00003944,Business,500000,24415.4,Active
CD00002282,CU00004913,Classic,100000,39652.4,Active
CD00002283,CU00004704,Gold,200000,15956.04,Active
CD00002284,CU00004648,Business,350000,6870.31,Active
CD00002285,CU00004124,Classic,500000,16286.44,Active
CD00002286,CU00002291,Classic,500000,13851.7,Active
CD00002287,CU00004020,Platinum,500000,19645.11,Active
CD00002288,CU00004436,Classic,500000,4172.54,Active
CD00002289,CU00002235,Classic,350000,10962.77,Active
CD00002290,CU00003659,Classic,500000,21485.28,Active
CD00002291,CU00001429,Classic,500000,11618.3,Active
CD00002292,CU00004025,Platinum,100000,7617.0,Active
CD00002293,CU00000771,Gold,50000,5383.67,Active
CD00002294,CU00001334,Gold,350000,10169.23,Active
CD00002295,CU00000405,Classic,500000,14835.56,Active
CD00002296,CU00004216,Classic,200000,3249.53,Active
CD00002297,CU00001954,Platinum,100000,67474.52,Active
CD00002298,CU00001672,Classic,350000,3379.54,Active
CD00002299,CU00003795,Classic,350000,3985.8,Active
CD00002300,CU00000952,Gold,100000,2560.37,Active
CD00002301,CU00001989,Classic,500000,3188.92,Active
CD00002302,CU00004622,Classic,350000,8371.57,Active
CD00002303,CU00001765,Gold,350000,17561.88,Active
CD00002304,CU00002398,Platinum,500000,17401.32,Active
CD00002305,CU00004960,Classic,350000,8094.98,Active
CD00002306,CU00002956,Classic,500000,3752.66,Active
CD00002307,CU00004056,Platinum,200000,13162.96,Active
CD00002308,CU00002203,Platinum,100000,12955.78,Active
CD00002309,CU00001421,Classic,200000,17492.66,Active
CD00002310,CU00003778,Platinum,200000,13974.45,Active
CD00002311,CU00003505,Classic,100000,1635.09,Active
CD00002312,CU00000787,Classic,200000,5494.09,Active
CD00002313,CU00003210,Gold,50000,28063.27,Active
CD00002314,CU00002599,Classic,200000,31310.02,Active
CD00002315,CU00002378,Gold,350000,3277.92,Closed
CD00002316,CU00002054,Classic,100000,1245.5,Active
CD00002317,CU00001038,Platinum,200000,4953.58,Active
CD00002318,CU00000472,Gold,100000,674.09,Active
CD00002319,CU00002247,Gold,350000,16584.26,Active
CD00002320,CU00002467,Gold,500000,211679.64,Active
CD00002321,CU00000833,Classic,200000,10725.76,Active
CD00002322,CU00000512,Classic,350000,17226.51,Active
CD00002323,CU00001793,Classic,100000,2223.22,Active
CD00002324,CU00004218,Gold,100000,36739.2,Active
CD00002325,CU00000170,Gold,500000,15668.89,Active
CD00002326,CU00000820,Classic,350000,50823.75,Active
CD00002327,CU00001023,Gold,200000,88581.25,Active
CD00002328,CU00004235,Classic,50000,9196.22,Active
CD00002329,CU00003052,Platinum,350000,10271.18,Active
CD00002330,CU00001175,Classic,100000,2856.26,Active
CD00002331,CU00000428,Classic,350000,4562.66,Active
CD00002332,CU00002022,Gold,350000,6276.03,Active
CD00002333,CU00003527,Classic,200000,1984.99,Active
CD00002334,CU00002601,Classic,500000,1046.25,Active
CD00002335,CU00000256,Classic,50000,6099.63,Active
CD00002336,CU00004102,Classic,50000,88136.38,Active
CD00002337,CU00001722,Business,100000,10229.74,Active
CD00002338,CU00004166,Gold,500000,4006.78,Active
CD00002339,CU00002785,Platinum,50000,21209.37,Active
CD00002340,CU00004302,Classic,500000,12877.93,Active
CD00002341,CU00004861,Classic,50000,30140.57,Blocked
CD00002342,CU00003392,Business,50000,6398.39,Active
CD00002343,CU00001512,Classic,350000,18577.7,Active
CD00002344,CU00001376,Gold,100000,9350.49,Active
CD00002345,CU00004184,Classic,200000,66076.12,Active
CD00002346,CU00004269,Classic,500000,38549.08,Active
CD00002347,CU00000718,Gold,500000,23703.02,Active
CD00002348,CU00000459,Business,100000,3333.23,Active
CD00002349,CU00001517,Classic,50000,3831.3,Active
CD00002350,CU00004945,Classic,350000,10733.62,Active
CD00002351,CU00002634,Platinum,500000,8440.02,Active
CD00002352,CU00003115,Business,50000,32779.91,Active
CD00002353,CU00002555,Gold,50000,3412.85,Active
CD00002354,CU00003591,Classic,100000,16632.25,Active
CD00002355,CU00003103,Platinum,350000,17442.52,Blocked
CD00002356,CU00004691,Gold,100000,16605.89,Active
CD00002357,CU00002491,Platinum,200000,9902.95,Active
CD00002358,CU00002143,Gold,500000,5224.96,Active
CD00002359,CU00004612,Gold,350000,1734.49,Active
CD00002360,CU00004474,Classic,50000,34013.4,Active
CD00002361,CU00003194,Business,500000,4011.21,Active
CD00002362,CU00004794,Platinum,200000,21518.96,Blocked
CD00002363,CU00003787,Platinum,500000,6543.46,Active
CD00002364,CU00003855,Gold,100000,43000.64,Active
CD00002365,CU00003939,Platinum,50000,29788.41,Active
CD00002366,CU00004080,Gold,350000,3581.57,Active
CD00002367,CU00003448,Classic,50000,17698.88,Active
CD00002368,CU00004055,Platinum,50000,9788.83,Closed
CD00002369,CU00000195,Gold,200000,12352.34,Active
CD00002370,CU00003671,Gold,350000,15927.04,Active
CD00002371,CU00004270,Classic,100000,41757.99,Active
CD00002372,CU00004061,Platinum,100000,12622.21,Active
CD00002373,CU00001710,Gold,50000,1411.01,Active
CD00002374,CU00001417,Gold,350000,5290.66,Active
CD00002375,CU00000924,Classic,100000,3778.8,Active
CD00002376,CU00000210,Classic,50000,8529.17,Active
CD00002377,CU00003292,Gold,350000,3003.05,Active
CD00002378,CU00001904,Platinum,500000,47532.57,Active
CD00002379,CU00002579,Gold,500000,267.83,Closed
CD00002380,CU00004034,Platinum,50000,13195.13,Active
CD00002381,CU00003994,Classic,50000,21787.51,Active
CD00002382,CU00002329,Classic,350000,13352.66,Closed
CD00002383,CU00000503,Platinum,100000,2025.91,Active
CD00002384,CU00002305,Gold,500000,4493.46,Active
CD00002385,CU00000606,Classic,350000,23370.38,Active
CD00002386,CU00004778,Classic,100000,21349.46,Active
CD00002387,CU00001250,Gold,100000,2245.32,Active
CD00002388,CU00003554,Classic,350000,39113.06,Active
CD00002389,CU00003530,Gold,200000,3482.01,Closed
CD00002390,CU00001642,Platinum,100000,3385.91,Active
CD00002391,CU00004209,Classic,100000,18396.6,Active
CD00002392,CU00004656,Gold,350000,16900.28,Active
CD00002393,CU00000614,Gold,50000,10242.72,Active
CD00002394,CU00004186,Gold,500000,11928.03,Active
CD00002395,CU00001144,Business,350000,9170.74,Active
CD00002396,CU00004839,Gold,50000,13774.59,Active
CD00002397,CU00002759,Gold,350000,50119.22,Active
CD00002398,CU00004542,Gold,350000,17681.85,Active
CD00002399,CU00002611,Classic,200000,13722.9,Active
CD00002400,CU00004637,Gold,350000,8203.14,Active
CD00002401,CU00004549,Gold,500000,27217.06,Active
CD00002402,CU00002391,Classic,500000,6717.55,Active
CD00002403,CU00001333,Gold,100000,14620.95,Active
CD00002404,CU00003566,Classic,100000,47808.36,Active
CD00002405,CU00001150,Classic,200000,6086.48,Active
CD00002406,CU00001201,Platinum,200000,14480.19,Active
CD00002407,CU00004978,Platinum,100000,16016.9,Active
CD00002408,CU00002786,Classic,50000,2796.48,Active
CD00002409,CU00003747,Classic,50000,6798.94,Active
CD00002410,CU00001408,Platinum,100000,12079.91,Active
CD00002411,CU00002845,Platinum,350000,6753.2,Blocked
CD00002412,CU00004418,Platinum,50000,17500.46,Active
CD00002413,CU00000995,Classic,50000,26871.88,Active
CD00002414,CU00002289,Gold,500000,8624.17,Active
CD00002415,CU00002990,Platinum,100000,7495.99,Blocked
CD00002416,CU00000444,Platinum,50000,29241.86,Active
CD00002417,CU00001595,Classic,50000,7353.2,Active
CD00002418,CU00000887,Platinum,350000,11093.75,Blocked
CD00002419,CU00002349,Gold,350000,5356.22,Active
CD00002420,CU00001389,Gold,200000,11425.28,Active
CD00002421,CU00001455,Platinum,500000,72508.79,Active
CD00002422,CU00001864,Platinum,350000,40558.85,Active
CD00002423,CU00003700,Gold,50000,20651.26,Active
CD00002424,CU00001050,Gold,200000,25116.59,Active
CD00002425,CU00001594,Gold,200000,51404.91,Active
CD00002426,CU00000739,Classic,500000,2425.06,Active
CD00002427,CU00004581,Platinum,200000,38608.64,Active
CD00002428,CU00002743,Platinum,200000,2838.88,Active
CD00002429,CU00001933,Platinum,50000,1948.6,Active
CD00002430,CU00001323,Classic,500000,34484.74,Active
CD00002431,CU00004120,Business,500000,1040.76,Active
CD00002432,CU00003672,Gold,50000,31638.62,Active
CD00002433,CU00003424,Gold,100000,5227.63,Active
CD00002434,CU00004757,Platinum,200000,11184.62,Active
CD00002435,CU00004336,Classic,100000,49262.75,Active
CD00002436,CU00000253,Platinum,350000,87410.39,Active
CD00002437,CU00001316,Classic,200000,8852.0,Active
CD00002438,CU00002708,Gold,100000,4350.0,Active
CD00002439,CU00000324,Gold,100000,100575.81,Active
CD00002440,CU00001342,Classic,200000,37003.47,Active
CD00002441,CU00004140,Classic,350000,934.45,Active
CD00002442,CU00002262,Classic,500000,19749.42,Closed
CD00002443,CU00004698,Gold,100000,4795.04,Active
CD00002444,CU00001151,Classic,100000,22753.14,Active
CD00002445,CU00001253,Gold,100000,9021.2,Active
CD00002446,CU00000374,Gold,50000,7187.27,Closed
CD00002447,CU00000922,Gold,200000,7658.76,Active
CD00002448,CU00004024,Classic,500000,53109.18,Active
CD00002449,CU00002198,Classic,200000,11713.98,Active
CD00002450,CU00002185,Platinum,350000,6208.56,Active
CD00002451,CU00004792,Classic,100000,20043.24,Active
CD00002452,CU00002333,Gold,200000,9005.8,Active
CD00002453,CU00002505,Classic,50000,1629.03,Active
CD00002454,CU00001815,Business,50000,6192.74,Active
CD00002455,CU00004452,Classic,50000,26292.08,Active
CD00002456,CU00000265,Classic,350000,25476.59,Active
CD00002457,CU00000955,Platinum,100000,14131.05,Active
CD00002458,CU00004404,Platinum,500000,6085.7,Active
CD00002459,CU00001355,Gold,500000,10273.88,Active
CD00002460,CU00003478,Platinum,50000,12355.62,Active
CD00002461,CU00002210,Classic,100000,40450.69,Active
CD00002462,CU00002441,Business,350000,6053.38,Active
CD00002463,CU00000502,Classic,50000,5064.04,Active
CD00002464,CU00002024,Platinum,50000,1204.09,Active
CD00002465,CU00003959,Classic,350000,1911.62,Active
CD00002466,CU00003714,Gold,350000,9605.48,Active
CD00002467,CU00001321,Classic,350000,5348.23,Active
CD00002468,CU00002136,Gold,100000,7304.61,Active
CD00002469,CU00000712,Platinum,100000,31379.79,Active
CD00002470,CU00002787,Classic,50000,93201.4,Active
CD00002471,CU00002908,Classic,200000,2880.23,Active
CD00002472,CU00002508,Platinum,50000,55873.39,Active
CD00002473,CU00000397,Gold,100000,5802.01,Active
CD00002474,CU00003146,Gold,100000,9333.86,Active
CD00002475,CU00000687,Classic,100000,20526.3,Active
CD00002476,CU00001009,Gold,100000,6881.91,Blocked
CD00002477,CU00004522,Classic,50000,51592.7,Active
CD00002478,CU00001383,Gold,100000,8620.78,Active
CD00002479,CU00003145,Platinum,350000,897.46,Active
CD00002480,CU00001657,Classic,50000,3058.21,Active
CD00002481,CU00002937,Classic,200000,146992.21,Active
CD00002482,CU00002145,Gold,350000,50164.27,Active
CD00002483,CU00000249,Classic,500000,28054.51,Active
CD00002484,CU00004673,Classic,500000,7814.89,Active
CD00002485,CU00004003,Classic,50000,48956.67,Active
CD00002486,CU00001917,Classic,350000,4318.75,Active
CD00002487,CU00001913,Classic,200000,26670.65,Blocked
CD00002488,CU00001625,Platinum,350000,13065.96,Active
CD00002489,CU00004451,Platinum,350000,5901.46,Active
CD00002490,CU00001357,Business,200000,19058.68,Active
CD00002491,CU00002186,Classic,50000,102260.86,Active
CD00002492,CU00004676,Classic,100000,14987.03,Active
CD00002493,CU00000348,Gold,350000,4968.35,Active
CD00002494,CU00004898,Gold,100000,24829.6,Closed
CD00002495,CU00004708,Gold,100000,5008.91,Blocked
CD00002496,CU00002106,Platinum,50000,12430.48,Active
CD00002497,CU00004273,Gold,50000,52612.24,Active
CD00002498,CU00002420,Gold,500000,6581.77,Active
CD00002499,CU00001416,Classic,200000,5690.59,Active
CD00002500,CU00001798,Gold,500000,26561.46,Active
CD00002501,CU00001286,Gold,50000,16787.64,Active
CD00002502,CU00002772,Classic,50000,50623.73,Active
CD00002503,CU00004368,Platinum,50000,11169.89,Closed
CD00002504,CU00001582,Classic,200000,3406.63,Active
CD00002505,CU00004575,Gold,200000,7475.74,Active
CD00002506,CU00004313,Gold,350000,29512.6,Active
CD00002507,CU00004830,Classic,500000,177147.09,Active
CD00002508,CU00002226,Platinum,200000,46216.95,Active
CD00002509,CU00003849,Platinum,100000,522.49,Active
CD00002510,CU00003473,Classic,100000,24393.49,Active
CD00002511,CU00004630,Gold,100000,5127.25,Active
CD00002512,CU00003580,Platinum,350000,2219.99,Active
CD00002513,CU00001622,Gold,100000,27077.73,Active
CD00002514,CU00000007,Platinum,200000,4571.41,Active
CD00002515,CU00001698,Platinum,200000,13819.88,Closed
CD00002516,CU00001597,Classic,200000,2381.22,Active
CD00002517,CU00000153,Classic,100000,8565.97,Active
CD00002518,CU00003877,Classic,500000,6038.54,Blocked
CD00002519,CU00000369,Platinum,350000,3045.58,Active
CD00002520,CU00003884,Gold,200000,51596.25,Active
CD00002521,CU00002410,Classic,200000,78510.3,Active
CD00002522,CU00004457,Classic,200000,5107.84,Active
CD00002523,CU00003440,Gold,100000,550.61,Active
CD00002524,CU00003810,Gold,350000,4557.19,Active
CD00002525,CU00002890,Classic,500000,8140.55,Active
CD00002526,CU00000335,Classic,50000,24681.51,Blocked
CD00002527,CU00000575,Gold,200000,47075.62,Active
CD00002528,CU00000856,Classic,350000,2202.18,Active
CD00002529,CU00003962,Platinum,50000,2857.07,Active
CD00002530,CU00001170,Platinum,500000,62759.27,Active
CD00002531,CU00003502,Gold,100000,19516.28,Active
CD00002532,CU00004481,Business,100000,15789.68,Active
CD00002533,CU00003511,Classic,200000,17552.91,Active
CD00002534,CU00001361,Gold,50000,4264.76,Active
CD00002535,CU00002681,Business,200000,5029.76,Active
CD00002536,CU00002532,Gold,200000,17085.58,Active
CD00002537,CU00001551,Gold,350000,5907.47,Active
CD00002538,CU00003578,Business,50000,2549.37,Active
CD00002539,CU00004822,Platinum,350000,10752.03,Active
CD00002540,CU00003565,Platinum,200000,2071.28,Active
CD00002541,CU00002286,Classic,500000,23275.35,Blocked
CD00002542,CU00003638,Gold,50000,1442.23,Active
CD00002543,CU00003426,Platinum,100000,3160.21,Active
CD00002544,CU00003265,Gold,500000,8981.7,Active
CD00002545,CU00001117,Gold,50000,14475.02,Active
CD00002546,CU00003712,Business,100000,8780.94,Active
CD00002547,CU00000498,Gold,100000,1237.62,Active
CD00002548,CU00000329,Classic,350000,6444.16,Active
CD00002549,CU00002219,Classic,100000,15294.34,Active
CD00002550,CU00004486,Classic,50000,8605.74,Active
CD00002551,CU00003774,Classic,350000,2727.35,Active
CD00002552,CU00000693,Platinum,200000,16026.14,Active
CD00002553,CU00002842,Classic,200000,4955.1,Active
CD00002554,CU00004735,Gold,500000,4775.72,Active
CD00002555,CU00000040,Classic,350000,3487.72,Active
CD00002556,CU00000214,Platinum,500000,9495.86,Active
CD00002557,CU00002334,Gold,100000,5184.43,Active
CD00002558,CU00004427,Gold,200000,6235.21,Active
CD00002559,CU00000672,Classic,100000,7498.57,Active
CD00002560,CU00004164,Gold,100000,10894.12,Active
CD00002561,CU00001045,Business,200000,6891.29,Active
CD00002562,CU00004483,Classic,500000,38188.9,Active
CD00002563,CU00003497,Platinum,100000,62718.18,Active
CD00002564,CU00003501,Classic,50000,72700.26,Active
CD00002565,CU00004455,Gold,200000,13476.69,Active
