loan_id,customer_id,branch_id,loan_type,origination_date,principal_amount,outstanding_amount,interest_rate,term_months,days_past_due,credit_score,loan_status
LN00000275,CU00001782,BR017,Vehicle,2025-08-14,2927106.75,2105247.96,13.98,12,0,741,Current
LN00000276,CU00003967,BR004,Personal,2023-07-14,630793.48,99968.11,15.58,120,90,849,Non-performing
LN00000277,CU00001255,BR011,Education,2023-06-07,363975.43,199259.14,13.67,12,0,773,Current
LN00000278,CU00002206,BR022,Personal,2022-10-29,444921.45,370357.6,12.89,24,0,684,Current
LN00000279,CU00001887,BR024,Personal,2024-03-03,1875917.38,1451141.09,15.83,120,30,850,Delinquent
LN00000280,CU00000374,BR007,Education,2026-06-16,2885006.37,1249861.07,12.77,180,0,758,Current
LN00000281,CU00004169,BR003,Business,2025-11-24,1388782.17,229341.11,14.77,240,0,804,Current
LN00000282,CU00000305,BR014,Home,2024-09-25,524203.75,114272.03,10.24,60,60,692,Delinquent
LN00000283,CU00004977,BR013,Personal,2024-09-04,1148571.53,1048915.99,17.13,60,60,757,Delinquent
LN00000284,CU00001913,BR002,Education,2024-07-07,76662.53,70269.83,12.71,180,0,766,Current
LN00000285,CU00000023,BR003,Vehicle,2021-02-23,118309.68,74925.69,12.88,60,0,655,Current
LN00000286,CU00004665,BR019,Education,2024-04-20,406819.18,163715.35,16.35,120,0,662,Current
LN00000287,CU00001431,BR004,Vehicle,2024-07-16,1443011.93,363297.61,7.81,120,0,735,Current
LN00000288,CU00002850,BR015,Home,2024-10-23,285519.81,67812.63,11.24,24,0,750,Current
LN00000289,CU00000973,BR008,Home,2024-10-23,242588.64,139445.02,13.58,36,0,636,Current
LN00000290,CU00004153,BR016,Business,2022-02-04,404320.83,386074.0,16.72,24,0,703,Current
LN00000291,CU00002226,BR018,Personal,2023-11-23,935715.12,259714.77,17.5,24,0,662,Current
LN00000292,CU00004627,BR016,Personal,2024-10-10,83021.66,30764.7,12.91,120,0,732,Current
LN00000293,CU00004076,BR021,Education,2025-06-03,1366934.97,1049569.44,10.67,12,0,725,Current
LN00000294,CU00001654,BR011,Vehicle,2024-05-07,259643.68,201369.14,8.15,180,30,768,Delinquent
LN00000295,CU00000107,BR016,Business,2024-01-18,416003.85,273365.95,18.73,24,0,769,Current
LN00000296,CU00001934,BR014,Personal,2020-09-25,673970.41,88877.04,8.84,36,0,768,Current
LN00000297,CU00004003,BR016,Vehicle,2021-09-05,1546487.44,430118.88,9.54,60,0,712,Current
LN00000298,CU00004333,BR001,Business,2026-06-14,1081821.26,457970.29,14.22,12,0,822,Current
LN00000299,CU00000333,BR004,Vehicle,2024-11-07,305894.51,187398.4,19.1,240,0,687,Current
LN00000300,CU00000278,BR019,Business,2021-02-01,82147.09,69601.53,14.54,120,0,679,Current
LN00000301,CU00002433,BR004,Home,2023-12-01,818005.93,278933.29,9.82,240,0,771,Current
LN00000302,CU00004954,BR022,Business,2021-06-26,1772240.66,1519182.35,7.81,12,60,566,Delinquent
LN00000303,CU00001529,BR019,Vehicle,2023-10-17,906454.25,655328.05,13.46,180,0,774,Current
LN00000304,CU00001777,BR001,Home,2021-06-24,340228.66,303057.53,15.69,36,0,779,Current
LN00000305,CU00001077,BR005,Education,2022-05-21,709478.26,394819.87,7.57,60,0,712,Current
LN00000306,CU00004582,BR006,Business,2022-10-01,735691.23,390393.89,17.54,36,0,819,Current
LN00000307,CU00000987,BR009,Vehicle,2024-12-13,213437.49,42790.78,8.05,36,0,724,Current
LN00000308,CU00000900,BR023,Education,2023-07-11,124518.56,34673.47,16.82,120,0,642,Current
LN00000309,CU00002463,BR022,Business,2022-06-29,970517.23,447653.04,10.6,36,0,772,Current
LN00000310,CU00003270,BR019,Home,2021-02-03,477887.73,410431.11,11.33,120,0,784,Current
LN00000311,CU00004053,BR015,Home,2025-03-20,73387.92,13280.02,15.94,180,0,649,Current
LN00000312,CU00003116,BR013,Personal,2024-01-14,1641950.07,1537778.6,14.3,60,0,809,Current
LN00000313,CU00004685,BR013,Personal,2022-12-17,774279.18,316917.65,9.4,36,0,641,Current
LN00000314,CU00001422,BR007,Vehicle,2023-08-09,484891.62,65071.82,12.81,60,0,716,Current
LN00000315,CU00001684,BR018,Home,2024-09-01,1225513.02,924716.04,15.02,240,90,735,Non-performing
LN00000316,CU00001172,BR017,Education,2023-03-21,393686.88,185400.46,8.14,24,0,784,Current
LN00000317,CU00002324,BR004,Vehicle,2022-06-11,834927.75,593669.55,12.14,36,0,812,Current
LN00000318,CU00002283,BR004,Business,2025-02-19,258671.52,173883.88,16.38,60,0,601,Current
LN00000319,CU00002773,BR018,Business,2021-03-01,273443.01,55545.01,18.07,120,30,796,Delinquent
LN00000320,CU00004264,BR005,Education,2021-05-08,1212529.16,850468.4,13.03,240,60,650,Delinquent
LN00000321,CU00002413,BR009,Business,2024-02-29,1686786.88,1057270.58,15.08,12,0,814,Current
LN00000322,CU00004322,BR021,Personal,2024-03-10,460625.24,314508.21,16.44,180,0,846,Current
LN00000323,CU00001676,BR010,Home,2023-12-24,242753.02,38931.39,9.0,120,0,774,Current
LN00000324,CU00001481,BR006,Personal,2022-08-19,151029.95,94305.46,16.72,12,0,692,Current
LN00000325,CU00003656,BR008,Home,2025-01-24,221703.16,137915.63,16.17,120,0,685,Current
LN00000326,CU00000561,BR006,Personal,2023-07-14,673491.96,514922.17,8.47,240,0,755,Current
LN00000327,CU00004060,BR021,Business,2026-05-08,442073.77,276703.3,13.25,180,0,730,Current
LN00000328,CU00003984,BR005,Home,2024-03-07,634610.05,487628.96,11.25,60,0,795,Current
LN00000329,CU00004923,BR018,Vehicle,2024-04-08,626854.88,182534.97,15.1,36,15,595,Current
LN00000330,CU00001272,BR013,Business,2026-05-08,164634.0,83580.51,8.88,36,15,752,Current
LN00000331,CU00000256,BR017,Education,2023-10-15,1016312.79,666520.12,15.73,24,0,773,Current
LN00000332,CU00000669,BR004,Business,2021-09-11,721205.69,187898.07,13.18,36,0,721,Current
LN00000333,CU00004506,BR022,Home,2023-07-11,7662044.08,6841590.36,18.93,24,0,666,Current
LN00000334,CU00000783,BR004,Vehicle,2020-11-25,1055783.01,218312.57,19.38,120,15,839,Current
LN00000335,CU00000041,BR002,Vehicle,2022-03-29,268430.23,164249.66,13.58,36,0,709,Current
LN00000336,CU00001369,BR010,Business,2021-10-02,228151.79,111101.89,8.89,36,0,687,Current
LN00000337,CU00003523,BR024,Personal,2024-07-31,1105996.48,423068.01,8.26,12,0,567,Current
LN00000338,CU00001850,BR005,Home,2021-08-09,717495.78,465227.67,7.66,60,0,709,Current
LN00000339,CU00003280,BR013,Vehicle,2025-11-16,2698284.0,2503278.56,18.52,36,15,713,Current
LN00000340,CU00002554,BR015,Home,2022-03-08,1202672.51,757733.11,18.55,60,0,665,Current
LN00000341,CU00002561,BR003,Home,2023-11-17,362624.95,332377.65,14.06,120,0,689,Current
LN00000342,CU00003742,BR001,Education,2024-04-23,729107.47,271460.83,13.16,120,0,709,Current
LN00000343,CU00003389,BR018,Home,2022-11-15,600377.91,138572.62,12.96,120,0,793,Current
LN00000344,CU00001441,BR012,Personal,2025-05-14,238023.77,133484.66,10.23,60,0,724,Current
LN00000345,CU00003256,BR001,Business,2022-07-06,349587.86,216853.76,11.22,180,0,639,Current
LN00000346,CU00003743,BR014,Personal,2026-03-07,214684.33,55379.0,9.0,120,0,761,Current
LN00000347,CU00004531,BR020,Personal,2025-01-03,286432.36,88924.42,10.43,180,15,746,Current
LN00000348,CU00000727,BR023,Personal,2025-06-27,1249083.15,817205.21,15.8,24,0,680,Current
LN00000349,CU00001468,BR011,Vehicle,2021-05-20,1584653.23,379922.03,16.49,180,0,742,Current
LN00000350,CU00003707,BR012,Education,2023-12-10,315138.04,82054.48,13.71,60,0,691,Current
LN00000351,CU00003262,BR012,Personal,2023-09-09,176463.43,143511.22,13.81,12,0,754,Current
LN00000352,CU00001903,BR015,Home,2024-12-01,780011.43,281678.02,18.57,60,0,623,Current
LN00000353,CU00001488,BR019,Vehicle,2024-08-27,484226.62,197059.73,10.4,12,0,752,Current
LN00000354,CU00002149,BR021,Vehicle,2021-09-01,991027.92,826692.86,9.75,60,0,812,Current
LN00000355,CU00002540,BR023,Vehicle,2022-01-03,151883.95,97496.27,10.03,36,0,709,Current
LN00000356,CU00004616,BR003,Personal,2023-05-05,2053048.57,1803432.03,18.79,180,0,716,Current
LN00000357,CU00003807,BR014,Personal,2022-07-31,437577.97,230021.22,13.86,240,0,755,Current
LN00000358,CU00000557,BR014,Personal,2021-05-16,719315.73,401268.14,12.42,120,0,688,Current
LN00000359,CU00001869,BR006,Home,2023-06-17,150444.38,60867.15,9.47,36,0,840,Current
LN00000360,CU00004698,BR007,Personal,2021-08-01,436772.09,164529.53,8.25,24,90,729,Non-performing
LN00000361,CU00001470,BR016,Business,2020-12-27,194581.38,56478.42,17.43,120,0,738,Current
LN00000362,CU00001965,BR010,Vehicle,2024-11-22,290658.21,254936.22,17.59,180,15,671,Current
LN00000363,CU00001841,BR001,Education,2023-02-18,1607647.23,627993.85,17.18,180,0,706,Current
LN00000364,CU00001699,BR012,Vehicle,2022-08-27,551521.75,292808.97,13.21,60,0,790,Current
LN00000365,CU00002493,BR014,Education,2025-02-15,97079.59,77993.17,16.29,240,0,768,Current
LN00000366,CU00001007,BR002,Business,2021-01-26,1230759.87,995330.28,13.1,180,0,730,Current
LN00000367,CU00002605,BR007,Home,2024-04-14,1273033.03,291936.97,18.69,60,0,742,Current
LN00000368,CU00002285,BR003,Personal,2022-03-20,4035348.66,1966771.03,14.17,180,0,712,Current
LN00000369,CU00003010,BR022,Vehicle,2026-05-20,1384967.82,437782.14,11.32,12,0,694,Current
LN00000370,CU00003915,BR009,Vehicle,2023-01-01,488670.71,315387.59,18.92,36,0,757,Current
LN00000371,CU00004092,BR010,Personal,2025-02-05,1093655.67,653854.68,11.8,36,0,693,Current
LN00000372,CU00001430,BR022,Education,2024-07-31,806835.33,382818.26,13.27,120,0,736,Current
LN00000373,CU00002983,BR009,Business,2022-04-25,247592.3,38756.69,8.02,60,0,716,Current
LN00000374,CU00003668,BR002,Personal,2024-02-27,86444.65,65476.88,12.92,180,0,850,Current
LN00000375,CU00002100,BR007,Personal,2022-06-26,92520.81,41443.94,11.16,12,0,628,Current
LN00000376,CU00001764,BR018,Home,2022-10-26,383680.62,107942.11,12.44,12,0,730,Current
LN00000377,CU00002076,BR023,Home,2020-11-27,9986764.7,6401104.15,17.67,120,0,704,Current
LN00000378,CU00000255,BR007,Education,2024-12-08,448077.49,336917.06,17.59,24,0,717,Current
LN00000379,CU00000869,BR015,Education,2022-04-30,494370.19,332704.94,9.9,12,0,803,Current
LN00000380,CU00001037,BR005,Home,2025-10-30,435146.33,286808.78,7.74,240,0,723,Current
LN00000381,CU00004916,BR012,Personal,2021-06-11,379557.94,272729.27,9.86,12,0,646,Current
LN00000382,CU00002383,BR006,Personal,2025-03-01,2604318.09,657179.66,12.13,120,0,750,Current
LN00000383,CU00000174,BR003,Education,2021-05-27,1281765.53,159346.28,8.33,120,0,771,Current
LN00000384,CU00004782,BR021,Personal,2022-04-13,797845.73,699775.2,7.54,12,0,726,Current
LN00000385,CU00000643,BR005,Home,2023-01-31,2203742.56,1624093.53,17.61,24,0,798,Current
LN00000386,CU00000975,BR004,Personal,2023-07-23,617009.19,502551.36,14.56,180,0,724,Current
LN00000387,CU00002370,BR019,Business,2021-07-10,426097.57,322257.26,16.01,24,0,772,Current
LN00000388,CU00002189,BR010,Home,2020-11-04,804614.99,325570.99,11.75,240,0,762,Current
LN00000389,CU00000569,BR006,Home,2024-01-16,420357.12,212472.17,15.26,36,0,771,Current
LN00000390,CU00000642,BR022,Education,2021-12-11,322338.92,65974.99,13.3,24,0,850,Current
LN00000391,CU00001377,BR014,Business,2025-12-14,650075.93,155768.5,13.64,180,0,736,Current
LN00000392,CU00002495,BR015,Home,2023-05-07,1019796.39,688509.82,15.53,180,0,671,Current
LN00000393,CU00003343,BR001,Personal,2023-06-06,347221.65,296920.84,18.01,240,0,787,Current
LN00000394,CU00004106,BR007,Home,2025-04-22,451399.66,54859.79,17.58,120,0,636,Current
LN00000395,CU00000724,BR011,Personal,2023-04-15,326167.28,188278.72,19.47,180,0,647,Current
LN00000396,CU00004249,BR024,Education,2020-09-03,822871.66,356836.18,18.73,12,30,696,Delinquent
LN00000397,CU00000444,BR022,Personal,2024-09-13,82447.91,71761.68,12.66,60,0,646,Current
LN00000398,CU00004347,BR003,Education,2025-10-18,504528.96,195115.36,11.98,36,0,707,Current
LN00000399,CU00003011,BR005,Vehicle,2025-06-13,370455.82,168430.64,12.57,24,0,717,Current
LN00000400,CU00003699,BR022,Personal,2022-12-08,764060.15,532942.31,13.95,12,120,718,Non-performing
LN00000401,CU00001696,BR017,Vehicle,2023-01-27,669731.57,544848.37,8.64,60,60,635,Delinquent
LN00000402,CU00003079,BR017,Home,2023-01-24,354645.89,77870.4,18.21,60,0,824,Current
LN00000403,CU00001722,BR014,Personal,2023-08-22,2173336.59,792671.84,16.37,12,0,667,Current
LN00000404,CU00001112,BR021,Education,2022-08-24,133849.61,68297.94,18.78,60,0,645,Current
LN00000405,CU00001857,BR003,Education,2024-07-21,96145.15,24735.27,15.87,12,0,812,Current
LN00000406,CU00001907,BR021,Personal,2025-11-27,487101.76,80935.44,7.6,12,0,744,Current
LN00000407,CU00004312,BR013,Personal,2021-11-05,1600509.18,1169869.5,11.33,24,0,767,Current
LN00000408,CU00001919,BR008,Home,2022-07-30,124524.01,110275.61,10.73,36,0,796,Current
LN00000409,CU00003610,BR023,Education,2021-07-31,285274.33,109527.34,18.64,120,0,681,Current
LN00000410,CU00001486,BR011,Vehicle,2024-03-04,376032.6,182662.73,18.12,120,0,687,Current
LN00000411,CU00001691,BR005,Home,2022-02-03,329786.52,148122.9,14.71,120,0,796,Current
LN00000412,CU00003695,BR006,Personal,2020-12-05,664103.28,556799.27,15.72,60,0,795,Current
LN00000413,CU00001352,BR022,Home,2021-05-11,127536.51,106519.49,8.47,24,30,672,Delinquent
LN00000414,CU00003473,BR018,Home,2022-09-07,211540.79,40030.23,17.89,60,0,684,Current
LN00000415,CU00003898,BR024,Home,2025-06-10,207718.41,150823.92,14.88,180,120,791,Non-performing
LN00000416,CU00001937,BR003,Business,2021-08-27,168407.6,106258.55,17.07,12,0,645,Current
LN00000417,CU00001045,BR021,Vehicle,2021-08-25,188239.98,52263.56,16.33,180,90,773,Non-performing
LN00000418,CU00000762,BR009,Education,2023-10-03,1218354.87,265876.27,14.19,60,30,704,Delinquent
LN00000419,CU00000122,BR011,Vehicle,2023-11-21,1397605.78,477120.98,17.64,120,0,747,Current
LN00000420,CU00003832,BR014,Personal,2025-05-22,537305.07,477242.94,11.07,12,0,683,Current
LN00000421,CU00004539,BR004,Personal,2023-01-22,5663629.76,3348649.07,17.89,240,0,624,Current
LN00000422,CU00004089,BR022,Business,2025-01-05,177003.22,122927.53,14.8,60,0,734,Current
LN00000423,CU00001190,BR014,Education,2020-12-14,179405.79,80707.0,16.63,180,0,716,Current
LN00000424,CU00000129,BR014,Vehicle,2023-03-27,664354.16,131263.61,8.63,240,120,826,Non-performing
LN00000425,CU00001496,BR013,Business,2026-03-19,1170117.55,1012414.71,13.64,24,0,660,Current
LN00000426,CU00003856,BR012,Home,2025-05-06,96172.12,31220.1,13.86,120,0,719,Current
LN00000427,CU00000852,BR011,Home,2022-04-09,297094.75,118419.05,18.13,12,0,735,Current
LN00000428,CU00003244,BR001,Vehicle,2023-11-06,541474.17,306926.31,13.51,120,0,644,Current
LN00000429,CU00000067,BR020,Vehicle,2026-02-14,572909.59,149350.63,12.21,240,0,681,Current
LN00000430,CU00001604,BR013,Business,2025-09-17,576558.89,96599.91,16.04,120,0,676,Current
LN00000431,CU00004590,BR018,Personal,2026-07-06,293960.11,50355.48,9.74,120,0,744,Current
LN00000432,CU00003595,BR001,Home,2022-01-20,826505.62,366464.19,18.46,36,90,765,Non-performing
LN00000433,CU00004912,BR009,Personal,2025-11-06,73884.94,47262.37,19.41,180,90,714,Non-performing
LN00000434,CU00004867,BR014,Home,2023-09-07,180766.52,45964.06,18.92,240,0,723,Current
LN00000435,CU00003835,BR014,Home,2026-04-09,641083.71,296874.36,11.41,12,0,714,Current
LN00000436,CU00000012,BR018,Vehicle,2023-10-06,756721.98,406909.49,11.06,120,0,696,Current
LN00000437,CU00003522,BR006,Personal,2026-04-02,336910.13,293562.9,15.92,12,0,783,Current
LN00000438,CU00003561,BR022,Personal,2023-12-15,514667.89,70420.66,9.72,60,0,688,Current
LN00000439,CU00004595,BR011,Business,2026-02-19,1514362.83,1106510.78,7.58,240,0,709,Current
LN00000440,CU00003074,BR001,Personal,2025-08-05,195350.09,87434.23,12.74,120,0,703,Current
LN00000441,CU00002725,BR015,Personal,2024-01-01,1003463.42,517247.28,15.34,12,30,610,Delinquent
LN00000442,CU00001200,BR008,Personal,2025-06-04,2096204.51,1757901.88,15.92,24,0,766,Current
LN00000443,CU00004138,BR017,Personal,2026-04-22,899099.43,288456.79,10.6,120,0,677,Current
LN00000444,CU00002672,BR019,Education,2025-01-19,841683.88,688492.23,11.6,12,15,796,Current
LN00000445,CU00002281,BR023,Vehicle,2022-10-07,256688.69,65653.8,12.01,120,0,687,Current
LN00000446,CU00002136,BR024,Personal,2024-08-15,1325964.8,561567.25,11.43,36,0,794,Current
LN00000447,CU00000757,BR023,Personal,2024-06-05,810896.66,278709.81,9.13,36,30,720,Delinquent
LN00000448,CU00004614,BR009,Home,2024-09-19,1635324.31,1400404.87,8.81,60,0,694,Current
LN00000449,CU00001111,BR001,Education,2022-12-29,374773.79,277676.98,9.19,180,0,734,Current
LN00000450,CU00002767,BR022,Home,2026-01-02,425638.47,181669.66,12.19,24,0,612,Current
LN00000451,CU00001818,BR024,Home,2026-01-28,703649.5,580315.12,17.61,12,120,769,Non-performing
LN00000452,CU00000312,BR008,Business,2025-07-13,497484.19,302393.73,15.03,24,90,831,Non-performing
LN00000453,CU00002410,BR023,Personal,2023-12-29,1326567.28,1110763.04,7.94,240,30,753,Delinquent
LN00000454,CU00003785,BR003,Home,2026-03-18,1067947.63,725073.8,11.1,60,0,771,Current
LN00000455,CU00001593,BR012,Personal,2022-06-02,1691418.49,232527.42,14.03,36,0,690,Current
LN00000456,CU00000822,BR011,Education,2025-11-10,591741.39,371704.78,18.17,12,15,758,Current
LN00000457,CU00000367,BR018,Vehicle,2026-03-09,1930206.03,254730.35,11.99,240,0,802,Current
LN00000458,CU00000634,BR017,Home,2022-01-13,392208.73,50533.14,15.35,24,30,671,Delinquent
LN00000459,CU00004858,BR007,Personal,2025-03-03,335085.99,255271.39,8.46,60,0,749,Current
LN00000460,CU00003439,BR005,Personal,2026-04-24,276523.54,62438.61,15.16,24,15,688,Current
LN00000461,CU00003609,BR023,Education,2023-03-15,70026.57,35576.77,10.03,120,0,807,Current
LN00000462,CU00000633,BR021,Vehicle,2022-10-26,50000.0,19947.44,11.02,12,0,757,Current
LN00000463,CU00004286,BR002,Business,2022-09-30,1176520.82,180722.78,8.11,180,0,717,Current
LN00000464,CU00001109,BR006,Business,2024-04-27,145286.32,23850.74,12.31,24,0,738,Current
LN00000465,CU00004708,BR017,Vehicle,2021-08-30,381220.77,130086.4,15.96,180,0,715,Current
LN00000466,CU00000115,BR008,Home,2022-04-07,624575.24,430899.82,18.74,24,0,675,Current
LN00000467,CU00002941,BR004,Home,2022-06-17,1160496.46,698380.32,10.27,180,0,769,Current
LN00000468,CU00002520,BR021,Vehicle,2024-09-23,54694.94,13415.33,18.17,240,30,595,Delinquent
LN00000469,CU00001706,BR017,Home,2025-08-22,253680.01,195906.91,15.4,180,30,771,Delinquent
LN00000470,CU00003918,BR005,Personal,2024-03-04,1353483.71,1173587.95,11.07,180,0,606,Current
LN00000471,CU00003476,BR011,Vehicle,2021-12-23,360262.15,106112.49,17.83,36,0,837,Current
LN00000472,CU00001905,BR021,Personal,2023-12-20,354769.36,145901.07,17.31,180,0,779,Current
LN00000473,CU00002622,BR014,Home,2025-10-13,143961.88,53170.8,13.23,120,30,745,Delinquent
LN00000474,CU00002191,BR017,Personal,2025-07-08,241839.16,131567.72,18.61,12,30,609,Delinquent
LN00000475,CU00003353,BR013,Personal,2025-08-30,4783161.16,3930728.99,17.11,240,0,850,Current
LN00000476,CU00004704,BR012,Personal,2022-02-18,390463.4,148154.45,12.01,180,0,639,Current
LN00000477,CU00004635,BR015,Business,2024-09-18,201681.0,139158.69,15.37,36,0,668,Current
LN00000478,CU00000338,BR019,Business,2024-04-11,1415941.64,1342129.97,16.09,36,0,749,Current
LN00000479,CU00000629,BR013,Home,2025-03-10,2192569.99,1534872.53,10.99,60,0,676,Current
LN00000480,CU00002663,BR007,Personal,2023-10-30,150036.29,86438.97,13.99,240,30,726,Delinquent
LN00000481,CU00002515,BR015,Business,2024-01-14,693803.71,288757.89,18.69,120,0,695,Current
LN00000482,CU00002693,BR010,Vehicle,2022-01-22,184968.03,157838.74,18.35,36,0,696,Current
LN00000483,CU00000720,BR021,Business,2025-12-03,511637.4,207920.47,17.28,12,30,778,Delinquent
LN00000484,CU00001646,BR019,Home,2024-01-04,428057.14,120993.14,14.58,240,0,804,Current
LN00000485,CU00003894,BR014,Personal,2024-08-02,1558474.16,635230.61,8.85,12,120,751,Non-performing
LN00000486,CU00003424,BR021,Education,2023-01-02,1622106.97,819159.58,8.92,120,0,758,Current
LN00000487,CU00004447,BR011,Education,2025-11-25,484627.8,307084.65,16.69,24,60,659,Delinquent
LN00000488,CU00002934,BR009,Business,2022-05-25,1621526.52,1433683.26,13.09,24,0,666,Current
LN00000489,CU00004692,BR017,Personal,2024-12-10,358137.45,277813.9,19.21,60,0,647,Current
LN00000490,CU00000283,BR016,Education,2020-09-30,262713.81,83164.82,14.39,12,0,817,Current
LN00000491,CU00003261,BR004,Business,2022-02-14,152100.89,69672.2,17.65,60,0,677,Current
LN00000492,CU00001311,BR002,Education,2021-06-14,2643940.22,1593601.96,8.44,60,120,738,Non-performing
LN00000493,CU00002148,BR020,Vehicle,2025-08-24,173576.1,80905.07,14.82,12,90,684,Non-performing
LN00000494,CU00000113,BR002,Business,2026-06-03,825790.01,189761.26,19.26,180,15,732,Current
LN00000495,CU00000774,BR020,Education,2025-01-30,367313.02,167243.82,13.78,36,0,719,Current
