balance_snapshot_id,snapshot_date,account_id,ending_balance
BS0000000558,2025-09-30,AC00000558,21140.26
BS0000000559,2025-09-30,AC00000559,44172.65
BS0000000560,2025-09-30,AC00000560,14075.14
BS0000000561,2025-09-30,AC00000561,6532.15
BS0000000562,2025-09-30,AC00000562,16686.88
BS0000000563,2025-09-30,AC00000563,11505.46
BS0000000564,2025-09-30,AC00000564,74429.28
BS0000000565,2025-09-30,AC00000565,68210.8
BS0000000566,2025-09-30,AC00000566,51791.54
BS0000000567,2025-09-30,AC00000567,6767.76
BS0000000568,2025-09-30,AC00000568,18282.5
BS0000000569,2025-09-30,AC00000569,83366.56
BS0000000570,2025-09-30,AC00000570,85301.14
BS0000000571,2025-09-30,AC00000571,25890.38
BS0000000572,2025-09-30,AC00000572,37370.67
BS0000000573,2025-09-30,AC00000573,33658.4
BS0000000574,2025-09-30,AC00000574,30365.98
BS0000000575,2025-09-30,AC00000575,15546.71
BS0000000576,2025-09-30,AC00000576,16440.55
BS0000000577,2025-09-30,AC00000577,50945.32
BS0000000578,2025-09-30,AC00000578,58887.08
BS0000000579,2025-09-30,AC00000579,44646.11
BS0000000580,2025-09-30,AC00000580,15809.08
BS0000000581,2025-09-30,AC00000581,117417.79
BS0000000582,2025-09-30,AC00000582,4240.41
BS0000000583,2025-09-30,AC00000583,6469.74
BS0000000584,2025-09-30,AC00000584,15030.24
BS0000000585,2025-09-30,AC00000585,76506.26
BS0000000586,2025-09-30,AC00000586,17512.22
BS0000000587,2025-09-30,AC00000587,21727.56
BS0000000588,2025-09-30,AC00000588,31811.47
BS0000000589,2025-09-30,AC00000589,22721.95
BS0000000590,2025-09-30,AC00000590,216201.73
BS0000000591,2025-09-30,AC00000591,483763.34
BS0000000592,2025-09-30,AC00000592,34185.18
BS0000000593,2025-09-30,AC00000593,27985.57
BS0000000594,2025-09-30,AC00000594,60261.69
BS0000000595,2025-09-30,AC00000595,11675.64
BS0000000596,2025-09-30,AC00000596,82656.16
BS0000000597,2025-09-30,AC00000597,238441.09
BS0000000598,2025-09-30,AC00000598,60293.68
BS0000000599,2025-09-30,AC00000599,163954.42
BS0000000600,2025-09-30,AC00000600,26147.79
BS0000000601,2025-09-30,AC00000601,256621.55
BS0000000602,2025-09-30,AC00000602,37001.46
BS0000000603,2025-09-30,AC00000603,150506.51
BS0000000604,2025-09-30,AC00000604,25680.54
BS0000000605,2025-09-30,AC00000605,17526.32
BS0000000606,2025-09-30,AC00000606,23388.08
BS0000000607,2025-09-30,AC00000607,104028.56
BS0000000608,2025-09-30,AC00000608,26869.04
BS0000000609,2025-09-30,AC00000609,16308.55
BS0000000610,2025-09-30,AC00000610,22693.49
BS0000000611,2025-09-30,AC00000611,9265.61
BS0000000612,2025-09-30,AC00000612,2150.34
BS0000000613,2025-09-30,AC00000613,6947.94
BS0000000614,2025-09-30,AC00000614,38859.02
BS0000000615,2025-09-30,AC00000615,17208.36
BS0000000616,2025-09-30,AC00000616,9830.13
BS0000000617,2025-09-30,AC00000617,57558.39
BS0000000618,2025-09-30,AC00000618,35550.29
BS0000000619,2025-09-30,AC00000619,52071.27
BS0000000620,2025-09-30,AC00000620,28381.75
BS0000000621,2025-09-30,AC00000621,4920.8
BS0000000622,2025-09-30,AC00000622,13406.51
BS0000000623,2025-09-30,AC00000623,56935.15
BS0000000624,2025-09-30,AC00000624,32114.01
BS0000000625,2025-09-30,AC00000625,40614.44
BS0000000626,2025-09-30,AC00000626,21727.43
BS0000000627,2025-09-30,AC00000627,4982.36
BS0000000628,2025-09-30,AC00000628,65476.51
BS0000000629,2025-09-30,AC00000629,13918.27
BS0000000630,2025-09-30,AC00000630,32978.72
BS0000000631,2025-09-30,AC00000631,4859.09
BS0000000632,2025-09-30,AC00000632,12687.67
BS0000000633,2025-09-30,AC00000633,504388.76
BS0000000634,2025-09-30,AC00000634,4671.09
BS0000000635,2025-09-30,AC00000635,8009.13
BS0000000636,2025-09-30,AC00000636,43705.4
BS0000000637,2025-09-30,AC00000637,47438.28
BS0000000638,2025-09-30,AC00000638,51377.29
BS0000000639,2025-09-30,AC00000639,16460.29
BS0000000640,2025-09-30,AC00000640,10206.51
BS0000000641,2025-09-30,AC00000641,13280.68
BS0000000642,2025-09-30,AC00000642,136534.94
BS0000000643,2025-09-30,AC00000643,10187.22
BS0000000644,2025-09-30,AC00000644,554869.31
BS0000000645,2025-09-30,AC00000645,45673.43
BS0000000646,2025-09-30,AC00000646,28244.02
BS0000000647,2025-09-30,AC00000647,85147.29
BS0000000648,2025-09-30,AC00000648,65429.28
BS0000000649,2025-09-30,AC00000649,57541.98
BS0000000650,2025-09-30,AC00000650,22440.46
BS0000000651,2025-09-30,AC00000651,109194.24
BS0000000652,2025-09-30,AC00000652,24321.41
BS0000000653,2025-09-30,AC00000653,3890.06
BS0000000654,2025-09-30,AC00000654,21785.01
BS0000000655,2025-09-30,AC00000655,1227434.77
BS0000000656,2025-09-30,AC00000656,84327.49
BS0000000657,2025-09-30,AC00000657,95793.19
BS0000000658,2025-09-30,AC00000658,5469.75
BS0000000659,2025-09-30,AC00000659,703331.73
BS0000000660,2025-09-30,AC00000660,12154.31
BS0000000661,2025-09-30,AC00000661,13700.52
BS0000000662,2025-09-30,AC00000662,23706.11
BS0000000663,2025-09-30,AC00000663,25443.6
BS0000000664,2025-09-30,AC00000664,124781.02
BS0000000665,2025-09-30,AC00000665,9131.87
BS0000000666,2025-09-30,AC00000666,40168.91
BS0000000667,2025-09-30,AC00000667,287481.59
BS0000000668,2025-09-30,AC00000668,23763.84
BS0000000669,2025-09-30,AC00000669,65674.87
BS0000000670,2025-09-30,AC00000670,154595.53
BS0000000671,2025-09-30,AC00000671,6888.47
BS0000000672,2025-09-30,AC00000672,32281.32
BS0000000673,2025-09-30,AC00000673,197416.17
BS0000000674,2025-09-30,AC00000674,24423.92
BS0000000675,2025-09-30,AC00000675,18743.48
BS0000000676,2025-09-30,AC00000676,213871.68
BS0000000677,2025-09-30,AC00000677,16801.25
BS0000000678,2025-09-30,AC00000678,3487.84
BS0000000679,2025-09-30,AC00000679,119770.69
BS0000000680,2025-09-30,AC00000680,32634.5
BS0000000681,2025-09-30,AC00000681,4246.28
BS0000000682,2025-09-30,AC00000682,22730.56
BS0000000683,2025-09-30,AC00000683,7978.29
BS0000000684,2025-09-30,AC00000684,6725.91
BS0000000685,2025-09-30,AC00000685,2629.94
BS0000000686,2025-09-30,AC00000686,13066.32
BS0000000687,2025-09-30,AC00000687,9389.82
BS0000000688,2025-09-30,AC00000688,323106.33
BS0000000689,2025-09-30,AC00000689,8642.2
BS0000000690,2025-09-30,AC00000690,117132.96
BS0000000691,2025-09-30,AC00000691,31363.83
BS0000000692,2025-09-30,AC00000692,19591.12
BS0000000693,2025-09-30,AC00000693,31785.57
BS0000000694,2025-09-30,AC00000694,63357.89
BS0000000695,2025-09-30,AC00000695,52831.51
BS0000000696,2025-09-30,AC00000696,38632.39
BS0000000697,2025-09-30,AC00000697,27928.35
BS0000000698,2025-09-30,AC00000698,8215.24
BS0000000699,2025-09-30,AC00000699,27520.64
BS0000000700,2025-09-30,AC00000700,9557.01
BS0000000701,2025-09-30,AC00000701,25382.33
BS0000000702,2025-09-30,AC00000702,417604.03
BS0000000703,2025-09-30,AC00000703,27297.35
BS0000000704,2025-09-30,AC00000704,14685.2
BS0000000705,2025-09-30,AC00000705,11853.9
BS0000000706,2025-09-30,AC00000706,11004.17
BS0000000707,2025-09-30,AC00000707,14412.42
BS0000000708,2025-09-30,AC00000708,43389.79
BS0000000709,2025-09-30,AC00000709,5269.01
BS0000000710,2025-09-30,AC00000710,10365.84
BS0000000711,2025-09-30,AC00000711,11165.92
BS0000000712,2025-09-30,AC00000712,472172.07
BS0000000713,2025-09-30,AC00000713,46831.61
BS0000000714,2025-09-30,AC00000714,766959.35
BS0000000715,2025-09-30,AC00000715,53476.25
BS0000000716,2025-09-30,AC00000716,59719.26
BS0000000717,2025-09-30,AC00000717,37569.35
BS0000000718,2025-09-30,AC00000718,7557.76
BS0000000719,2025-09-30,AC00000719,19742.79
BS0000000720,2025-09-30,AC00000720,4243.13
BS0000000721,2025-09-30,AC00000721,67941.95
BS0000000722,2025-09-30,AC00000722,16322.15
BS0000000723,2025-09-30,AC00000723,9574.09
BS0000000724,2025-09-30,AC00000724,195792.58
BS0000000725,2025-09-30,AC00000725,3619.86
BS0000000726,2025-09-30,AC00000726,184426.75
BS0000000727,2025-09-30,AC00000727,29853.97
BS0000000728,2025-09-30,AC00000728,189756.18
BS0000000729,2025-09-30,AC00000729,10951.29
BS0000000730,2025-09-30,AC00000730,161826.7
BS0000000731,2025-09-30,AC00000731,56924.58
BS0000000732,2025-09-30,AC00000732,293670.73
BS0000000733,2025-09-30,AC00000733,7195.96
BS0000000734,2025-09-30,AC00000734,285742.91
BS0000000735,2025-09-30,AC00000735,100314.78
BS0000000736,2025-09-30,AC00000736,34125.68
BS0000000737,2025-09-30,AC00000737,49223.57
BS0000000738,2025-09-30,AC00000738,74823.16
BS0000000739,2025-09-30,AC00000739,17658.26
BS0000000740,2025-09-30,AC00000740,47898.39
BS0000000741,2025-09-30,AC00000741,4041.13
BS0000000742,2025-09-30,AC00000742,37233.64
BS0000000743,2025-09-30,AC00000743,4036.38
BS0000000744,2025-09-30,AC00000744,74931.3
BS0000000745,2025-09-30,AC00000745,24339.08
BS0000000746,2025-09-30,AC00000746,389735.15
BS0000000747,2025-09-30,AC00000747,5969.12
BS0000000748,2025-09-30,AC00000748,483844.7
BS0000000749,2025-09-30,AC00000749,9896.98
BS0000000750,2025-09-30,AC00000750,6439.17
BS0000000751,2025-09-30,AC00000751,48067.52
BS0000000752,2025-09-30,AC00000752,9556.51
BS0000000753,2025-09-30,AC00000753,20075.46
BS0000000754,2025-09-30,AC00000754,98235.18
BS0000000755,2025-09-30,AC00000755,44970.38
BS0000000756,2025-09-30,AC00000756,94867.1
BS0000000757,2025-09-30,AC00000757,74776.6
BS0000000758,2025-09-30,AC00000758,2446.47
BS0000000759,2025-09-30,AC00000759,36777.66
BS0000000760,2025-09-30,AC00000760,31172.31
BS0000000761,2025-09-30,AC00000761,602.71
BS0000000762,2025-09-30,AC00000762,102536.81
BS0000000763,2025-09-30,AC00000763,6000.43
BS0000000764,2025-09-30,AC00000764,46910.35
BS0000000765,2025-09-30,AC00000765,44325.53
BS0000000766,2025-09-30,AC00000766,122691.6
BS0000000767,2025-09-30,AC00000767,30267.13
BS0000000768,2025-09-30,AC00000768,5764.07
BS0000000769,2025-09-30,AC00000769,42335.25
BS0000000770,2025-09-30,AC00000770,189288.77
BS0000000771,2025-09-30,AC00000771,12515.54
BS0000000772,2025-09-30,AC00000772,11291.3
BS0000000773,2025-09-30,AC00000773,49333.02
BS0000000774,2025-09-30,AC00000774,65964.96
BS0000000775,2025-09-30,AC00000775,14553.45
BS0000000776,2025-09-30,AC00000776,24973.75
BS0000000777,2025-09-30,AC00000777,41182.82
BS0000000778,2025-09-30,AC00000778,29936.67
BS0000000779,2025-09-30,AC00000779,27041.11
BS0000000780,2025-09-30,AC00000780,68443.83
BS0000000781,2025-09-30,AC00000781,22882.68
BS0000000782,2025-09-30,AC00000782,6670.08
BS0000000783,2025-09-30,AC00000783,5934.41
BS0000000784,2025-09-30,AC00000784,521552.23
BS0000000785,2025-09-30,AC00000785,18079.54
BS0000000786,2025-09-30,AC00000786,37568.28
BS0000000787,2025-09-30,AC00000787,31470.07
BS0000000788,2025-09-30,AC00000788,116323.1
BS0000000789,2025-09-30,AC00000789,3537.91
BS0000000790,2025-09-30,AC00000790,40141.05
BS0000000791,2025-09-30,AC00000791,37957.72
BS0000000792,2025-09-30,AC00000792,9174.55
BS0000000793,2025-09-30,AC00000793,3092.15
BS0000000794,2025-09-30,AC00000794,1951.88
BS0000000795,2025-09-30,AC00000795,7014.69
BS0000000796,2025-09-30,AC00000796,5460.08
BS0000000797,2025-09-30,AC00000797,140256.9
BS0000000798,2025-09-30,AC00000798,5699.95
BS0000000799,2025-09-30,AC00000799,4032.46
BS0000000800,2025-09-30,AC00000800,4199.62
BS0000000801,2025-09-30,AC00000801,256528.03
BS0000000802,2025-09-30,AC00000802,8112.71
BS0000000803,2025-09-30,AC00000803,25671.46
BS0000000804,2025-09-30,AC00000804,18398.1
BS0000000805,2025-09-30,AC00000805,12950.29
BS0000000806,2025-09-30,AC00000806,554437.14
BS0000000807,2025-09-30,AC00000807,9692.61
BS0000000808,2025-09-30,AC00000808,47149.17
BS0000000809,2025-09-30,AC00000809,96472.48
BS0000000810,2025-09-30,AC00000810,22831.9
BS0000000811,2025-09-30,AC00000811,331689.28
BS0000000812,2025-09-30,AC00000812,9214.03
BS0000000813,2025-09-30,AC00000813,1972.27
BS0000000814,2025-09-30,AC00000814,39080.12
BS0000000815,2025-09-30,AC00000815,23453.88
BS0000000816,2025-09-30,AC00000816,4728.46
BS0000000817,2025-09-30,AC00000817,7425.76
BS0000000818,2025-09-30,AC00000818,6330.06
BS0000000819,2025-09-30,AC00000819,70800.88
BS0000000820,2025-09-30,AC00000820,85875.73
BS0000000821,2025-09-30,AC00000821,4162.84
BS0000000822,2025-09-30,AC00000822,59506.59
BS0000000823,2025-09-30,AC00000823,20893.9
BS0000000824,2025-09-30,AC00000824,19917.35
BS0000000825,2025-09-30,AC00000825,28061.69
BS0000000826,2025-09-30,AC00000826,38084.92
BS0000000827,2025-09-30,AC00000827,22144.59
BS0000000828,2025-09-30,AC00000828,5168.65
BS0000000829,2025-09-30,AC00000829,3003.3
BS0000000830,2025-09-30,AC00000830,5001.7
BS0000000831,2025-09-30,AC00000831,177270.53
BS0000000832,2025-09-30,AC00000832,11019.79
BS0000000833,2025-09-30,AC00000833,44233.33
BS0000000834,2025-09-30,AC00000834,34106.93
BS0000000835,2025-09-30,AC00000835,37550.9
BS0000000836,2025-09-30,AC00000836,10368.33
BS0000000837,2025-09-30,AC00000837,47007.01
BS0000000838,2025-09-30,AC00000838,20275.0
BS0000000839,2025-09-30,AC00000839,277116.89
BS0000000840,2025-09-30,AC00000840,62782.72
BS0000000841,2025-09-30,AC00000841,60671.83
BS0000000842,2025-09-30,AC00000842,91479.3
BS0000000843,2025-09-30,AC00000843,12125.72
BS0000000844,2025-09-30,AC00000844,14367.16
BS0000000845,2025-09-30,AC00000845,190227.43
BS0000000846,2025-09-30,AC00000846,30690.42
BS0000000847,2025-09-30,AC00000847,12253.9
BS0000000848,2025-09-30,AC00000848,28121.45
BS0000000849,2025-09-30,AC00000849,58047.3
BS0000000850,2025-09-30,AC00000850,4533.77
BS0000000851,2025-09-30,AC00000851,6058.66
BS0000000852,2025-09-30,AC00000852,5227.45
BS0000000853,2025-09-30,AC00000853,3860.81
BS0000000854,2025-09-30,AC00000854,181863.06
BS0000000855,2025-09-30,AC00000855,33750.86
BS0000000856,2025-09-30,AC00000856,60649.7
BS0000000857,2025-09-30,AC00000857,3533.9
BS0000000858,2025-09-30,AC00000858,314169.78
BS0000000859,2025-09-30,AC00000859,28744.65
BS0000000860,2025-09-30,AC00000860,1995.27
BS0000000861,2025-09-30,AC00000861,26246.22
BS0000000862,2025-09-30,AC00000862,36883.08
BS0000000863,2025-09-30,AC00000863,8311.71
BS0000000864,2025-09-30,AC00000864,109252.58
BS0000000865,2025-09-30,AC00000865,12519.47
BS0000000866,2025-09-30,AC00000866,234141.63
BS0000000867,2025-09-30,AC00000867,253167.85
BS0000000868,2025-09-30,AC00000868,19683.77
BS0000000869,2025-09-30,AC00000869,150919.91
BS0000000870,2025-09-30,AC00000870,2114.72
BS0000000871,2025-09-30,AC00000871,137974.23
BS0000000872,2025-09-30,AC00000872,9812.56
BS0000000873,2025-09-30,AC00000873,254426.72
BS0000000874,2025-09-30,AC00000874,63769.77
BS0000000875,2025-09-30,AC00000875,15934.43
BS0000000876,2025-09-30,AC00000876,164946.22
BS0000000877,2025-09-30,AC00000877,267457.36
BS0000000878,2025-09-30,AC00000878,206472.6
BS0000000879,2025-09-30,AC00000879,6253.27
BS0000000880,2025-09-30,AC00000880,8624.38
BS0000000881,2025-09-30,AC00000881,34330.42
BS0000000882,2025-09-30,AC00000882,73928.68
BS0000000883,2025-09-30,AC00000883,37848.23
BS0000000884,2025-09-30,AC00000884,37247.54
BS0000000885,2025-09-30,AC00000885,53627.07
BS0000000886,2025-09-30,AC00000886,60267.92
BS0000000887,2025-09-30,AC00000887,617656.33
BS0000000888,2025-09-30,AC00000888,34577.1
BS0000000889,2025-09-30,AC00000889,3719.08
BS0000000890,2025-09-30,AC00000890,14627.76
BS0000000891,2025-09-30,AC00000891,25161.61
BS0000000892,2025-09-30,AC00000892,21315.81
BS0000000893,2025-09-30,AC00000893,4646.63
BS0000000894,2025-09-30,AC00000894,29102.36
BS0000000895,2025-09-30,AC00000895,11720.98
BS0000000896,2025-09-30,AC00000896,68012.15
BS0000000897,2025-09-30,AC00000897,8844.7
BS0000000898,2025-09-30,AC00000898,14859.65
BS0000000899,2025-09-30,AC00000899,52239.46
BS0000000900,2025-09-30,AC00000900,39784.51
BS0000000901,2025-09-30,AC00000901,35817.89
BS0000000902,2025-09-30,AC00000902,8368.78
BS0000000903,2025-09-30,AC00000903,22851.71
BS0000000904,2025-09-30,AC00000904,61097.67
BS0000000905,2025-09-30,AC00000905,43416.76
BS0000000906,2025-09-30,AC00000906,170027.31
BS0000000907,2025-09-30,AC00000907,482452.58
BS0000000908,2025-09-30,AC00000908,6266.26
BS0000000909,2025-09-30,AC00000909,149852.09
BS0000000910,2025-09-30,AC00000910,14108.28
BS0000000911,2025-09-30,AC00000911,48597.47
BS0000000912,2025-09-30,AC00000912,58261.73
BS0000000913,2025-09-30,AC00000913,11475.6
BS0000000914,2025-09-30,AC00000914,9878.42
BS0000000915,2025-09-30,AC00000915,15767.91
BS0000000916,2025-09-30,AC00000916,9724.66
BS0000000917,2025-09-30,AC00000917,118695.29
BS0000000918,2025-09-30,AC00000918,32260.07
BS0000000919,2025-09-30,AC00000919,13111.79
BS0000000920,2025-09-30,AC00000920,86831.43
BS0000000921,2025-09-30,AC00000921,140124.65
BS0000000922,2025-09-30,AC00000922,23851.96
BS0000000923,2025-09-30,AC00000923,8683.65
BS0000000924,2025-09-30,AC00000924,146230.5
BS0000000925,2025-09-30,AC00000925,61434.7
BS0000000926,2025-09-30,AC00000926,70060.62
BS0000000927,2025-09-30,AC00000927,50564.64
BS0000000928,2025-09-30,AC00000928,19078.79
BS0000000929,2025-09-30,AC00000929,14254.21
BS0000000930,2025-09-30,AC00000930,32051.81
BS0000000931,2025-09-30,AC00000931,43456.89
BS0000000932,2025-09-30,AC00000932,75067.92
BS0000000933,2025-09-30,AC00000933,8635.44
BS0000000934,2025-09-30,AC00000934,454421.02
BS0000000935,2025-09-30,AC00000935,39088.21
BS0000000936,2025-09-30,AC00000936,32781.44
BS0000000937,2025-09-30,AC00000937,25103.07
BS0000000938,2025-09-30,AC00000938,67394.7
BS0000000939,2025-09-30,AC00000939,17047.38
BS0000000940,2025-09-30,AC00000940,18497.01
BS0000000941,2025-09-30,AC00000941,59142.45
BS0000000942,2025-09-30,AC00000942,396123.5
BS0000000943,2025-09-30,AC00000943,25542.69
BS0000000944,2025-09-30,AC00000944,62640.77
BS0000000945,2025-09-30,AC00000945,3196.18
BS0000000946,2025-09-30,AC00000946,9623.27
BS0000000947,2025-09-30,AC00000947,14846.67
BS0000000948,2025-09-30,AC00000948,37701.32
BS0000000949,2025-09-30,AC00000949,39418.56
BS0000000950,2025-09-30,AC00000950,34338.16
BS0000000951,2025-09-30,AC00000951,65003.29
BS0000000952,2025-09-30,AC00000952,59839.06
BS0000000953,2025-09-30,AC00000953,31437.97
BS0000000954,2025-09-30,AC00000954,130738.51
BS0000000955,2025-09-30,AC00000955,54478.26
BS0000000956,2025-09-30,AC00000956,154707.39
BS0000000957,2025-09-30,AC00000957,78089.83
BS0000000958,2025-09-30,AC00000958,26625.68
BS0000000959,2025-09-30,AC00000959,419299.9
BS0000000960,2025-09-30,AC00000960,72473.74
BS0000000961,2025-09-30,AC00000961,6321.71
BS0000000962,2025-09-30,AC00000962,6656.41
BS0000000963,2025-09-30,AC00000963,65338.81
BS0000000964,2025-09-30,AC00000964,403348.03
BS0000000965,2025-09-30,AC00000965,537937.11
BS0000000966,2025-09-30,AC00000966,5604.24
BS0000000967,2025-09-30,AC00000967,39276.78
BS0000000968,2025-09-30,AC00000968,33181.98
BS0000000969,2025-09-30,AC00000969,216642.34
BS0000000970,2025-09-30,AC00000970,48868.69
BS0000000971,2025-09-30,AC00000971,138267.46
BS0000000972,2025-09-30,AC00000972,163085.14
BS0000000973,2025-09-30,AC00000973,6750.85
BS0000000974,2025-09-30,AC00000974,37108.85
BS0000000975,2025-09-30,AC00000975,5098.85
BS0000000976,2025-09-30,AC00000976,48425.16
BS0000000977,2025-09-30,AC00000977,14639.18
BS0000000978,2025-09-30,AC00000978,56756.67
BS0000000979,2025-09-30,AC00000979,18259.69
BS0000000980,2025-09-30,AC00000980,16459.56
BS0000000981,2025-09-30,AC00000981,22971.52
BS0000000982,2025-09-30,AC00000982,312995.51
BS0000000983,2025-09-30,AC00000983,95462.37
BS0000000984,2025-09-30,AC00000984,2349.05
BS0000000985,2025-09-30,AC00000985,30724.33
BS0000000986,2025-09-30,AC00000986,28292.8
BS0000000987,2025-09-30,AC00000987,31985.61
BS0000000988,2025-09-30,AC00000988,79262.0
BS0000000989,2025-09-30,AC00000989,11254.04
BS0000000990,2025-09-30,AC00000990,5948.55
BS0000000991,2025-09-30,AC00000991,12870.47
BS0000000992,2025-09-30,AC00000992,145470.26
BS0000000993,2025-09-30,AC00000993,9464.68
BS0000000994,2025-09-30,AC00000994,9398.9
BS0000000995,2025-09-30,AC00000995,16083.41
BS0000000996,2025-09-30,AC00000996,3781.11
BS0000000997,2025-09-30,AC00000997,27811.51
BS0000000998,2025-09-30,AC00000998,9760.99
BS0000000999,2025-09-30,AC00000999,65777.73
BS0000001000,2025-09-30,AC00001000,27943.01
BS0000001001,2025-09-30,AC00001001,28766.0
BS0000001002,2025-09-30,AC00001002,148186.8
BS0000001003,2025-09-30,AC00001003,9350.5
BS0000001004,2025-09-30,AC00001004,25115.68
BS0000001005,2025-09-30,AC00001005,37447.12
BS0000001006,2025-09-30,AC00001006,323250.0
BS0000001007,2025-09-30,AC00001007,11445.96
BS0000001008,2025-09-30,AC00001008,280883.33
BS0000001009,2025-09-30,AC00001009,12555.68
BS0000001010,2025-09-30,AC00001010,89837.4
BS0000001011,2025-09-30,AC00001011,59017.23
BS0000001012,2025-09-30,AC00001012,9450.97
BS0000001013,2025-09-30,AC00001013,8410.61
BS0000001014,2025-09-30,AC00001014,20086.3
BS0000001015,2025-09-30,AC00001015,19189.5
BS0000001016,2025-09-30,AC00001016,4865.18
BS0000001017,2025-09-30,AC00001017,127340.89
BS0000001018,2025-09-30,AC00001018,13133.95
BS0000001019,2025-09-30,AC00001019,7528.91
BS0000001020,2025-09-30,AC00001020,2943.63
BS0000001021,2025-09-30,AC00001021,35456.75
BS0000001022,2025-09-30,AC00001022,16718.06
BS0000001023,2025-09-30,AC00001023,18382.12
BS0000001024,2025-09-30,AC00001024,9252.4
BS0000001025,2025-09-30,AC00001025,10696.11
